Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,Complexity,Story point estimate,Labels,Labels,Labels,Depends On,Description
Story,SPARK-MEAS-C01,SPARK-MEAS-C01 · getMeasurements (relationship + listing),,Measurement → plm-product DGS migration,C,Medium,3,dgs-migration,measurement,query,SPARK-MEAS-A04,"**Current Behaviour (Q2):**
1. `relationships = relationship.findRelationships(resourceId, {includeNodeTypes:['measurement_set'], maxDepth:0})`.
2. `ids = relationships.map(n => n.id)`; if empty → `[]`.
3. (ACL context) token for `ids`.
4. `{content} = getMeasurementByIds(ids, calculated, businessPartnerIds, mustHaveRows)`.
5. Return `{content: orderBy(content, createdAt DESC)}` (client-side).
**EXT Service Calls:** **EXT** → key: `relationship` · severity: 🔴 — resolves the measurement_set ids for a resource.
**Target DGS Implementation:** `@DgsQuery getMeasurements(resourceId, businessPartnerIds, calculated, mustHaveRows): MeasurementPaged`. Call relationship via `RelationshipClient`/federation, then the service. **PO decision:** push the `createdAt DESC` sort to the backend.
**Files:** `dataFetcher/MeasurementQueryDataFetcher.kt`. **Dependencies:** A04.
**Acceptance Criteria:** 1. Resolves ids via relationship then fetches measurements. 2. No ids → `{content:[]}` (no measurement call). 3. Sorted `createdAt DESC` (location documented).
**Test Cases:** ☐ Unit: id resolution ☐ Unit: empty short-circuit ☐ Unit: sort ☐ Integration."
Story,SPARK-MEAS-C02,SPARK-MEAS-C02 · getMeasurementsElastic data fetcher,,Measurement → plm-product DGS migration,C,Low,2,dgs-migration,measurement,query,SPARK-MEAS-A04,"**Current Behaviour (Q3):** `{content} = search.getMeasurementSets.load({q:`parentId: ${resourceId}`})` → sort `createdAt DESC` → `{content}`.
**EXT Service Calls:** **EXT** → key: `search` · severity: 🔴 — elastic measurement-set index.
**Target DGS Implementation:** `@DgsQuery getMeasurementsElastic(resourceId): MeasurementPaged` → `searchClient.measurementSets(""parentId: $resourceId"")`; sort `createdAt DESC` (or backend).
**Acceptance Criteria:** 1. Returns elastic content for `parentId`. 2. Sorted `createdAt DESC`. 3. Empty → `{content:[]}`.
**Test Cases:** ☐ Unit: query build ☐ Unit: sort ☐ Integration."
Story,SPARK-MEAS-D01,SPARK-MEAS-D01 · addMeasurement mutation,,Measurement → plm-product DGS migration,D,Medium,3,dgs-migration,measurement,mutation,SPARK-MEAS-A04,"**Current Behaviour (M1):** `POST {base}/…/measurements/v1` (snake_case request, `primeKey: humanId`); on `validationErrors||message` → throw. No ACL (new resource).
**Target DGS Implementation:** `@DgsMutation addMeasurement(sparkMeasurement): Measurement` → typed `MeasurementValidationException`; prime read cache.
**Acceptance Criteria:** 1. POST creates + returns mapped `Measurement`. 2. `validationErrors`/`message` → exception. 3. Cache primed with `humanId`.
**Test Cases:** ☐ Unit: happy ☐ Unit: validation → exception ☐ Integration."
Story,SPARK-MEAS-D02,SPARK-MEAS-D02 · updateMeasurementAccess mutation,,Measurement → plm-product DGS migration,D,Low,2,dgs-migration,measurement,mutation,SPARK-MEAS-A04,"**Current Behaviour (M4):** `PUT …/{id}/permission` body `{systemTeamIds}` **or** `{systemTeamDto}` (whichever provided). **ACL note (context):** token for `id`; ignored in DGS.
**Target DGS Implementation:** `@DgsMutation updateMeasurementAccess(measurementSetId, systemTeamIds, systemTeamDto): Measurement`. **PO decision:** adopt tagged `MeasurementAccessInput` (keep wire format).
**Acceptance Criteria:** 1. Sends `{systemTeamIds}` when provided, else `{systemTeamDto}`. 2. Returns updated measurement. 3. Input-shape decision recorded.
**Test Cases:** ☐ Unit: teamIds path ☐ Unit: dto path ☐ Integration."
Story,SPARK-MEAS-D03,SPARK-MEAS-D03 · lockMeasurementSet mutation,,Measurement → plm-product DGS migration,D,Low,2,dgs-migration,measurement,mutation,SPARK-MEAS-A04,"**Current Behaviour (M5):** `PUT …/{id}/lock`. **ACL note (context):** token for `id`; ignored in DGS.
**Target DGS Implementation:** `@DgsMutation lockMeasurementSet(measurementSetId): Measurement`.
**Acceptance Criteria:** 1. PUT `/lock` returns locked set. 2. 404 → null.
**Test Cases:** ☐ Unit: lock ☐ Unit: 404."
Story,SPARK-MEAS-D04,SPARK-MEAS-D04 · unlockMeasurementSet mutation,,Measurement → plm-product DGS migration,D,Low,2,dgs-migration,measurement,mutation,SPARK-MEAS-A04,"**Current Behaviour (M6):** `PUT …/{id}/unlock`. ACL note as D03.
**Target DGS Implementation:** `@DgsMutation unlockMeasurementSet(measurementSetId): Measurement`.
**Acceptance Criteria:** 1. PUT `/unlock` returns unlocked set. 2. 404 → null.
**Test Cases:** ☐ Unit: unlock ☐ Unit: 404."
Story,SPARK-MEAS-D05,SPARK-MEAS-D05 · updateMeasurementComponentStatus mutation,,Measurement → plm-product DGS migration,D,Low,2,dgs-migration,measurement,mutation,SPARK-MEAS-A04,"**Current Behaviour (M2):** `PUT …/component_status_update` body `{productId, ids, status}`. **No ACL token** — confirm backend enforces (like BOM D05).
**Target DGS Implementation:** `@DgsMutation updateMeasurementComponentStatus(productId, ids, status): MeasurementPaged`; wrap result `{content}`.
**Acceptance Criteria:** 1. PUT sends `{productId, ids, status}` snake_case. 2. Returns `MeasurementPaged{content}`. 3. Auth decision recorded.
**Test Cases:** ☐ Unit: body shape ☐ Unit: result wrap ☐ Integration."
Story,SPARK-MEAS-D06,SPARK-MEAS-D06 · putSampleMeasurementSet mutation,,Measurement → plm-product DGS migration,D,Medium,3,dgs-migration,measurement,mutation,SPARK-MEAS-A04,"**Current Behaviour (M7):** `PUT …/sample` (`primeKey: sampleId`); token for `[measurementSetId, sampleId]`; on `validationErrors||message` → throw.
**Target DGS Implementation:** `@DgsMutation putSampleMeasurementSet(sampleMeasurementSet): SampleMeasurementSet` → typed exception; prime by `sampleId`.
**Acceptance Criteria:** 1. PUT upserts the sample set. 2. `validationErrors`/`message` → exception. 3. Cache primed by `sampleId`.
**Test Cases:** ☐ Unit: happy ☐ Unit: validation ☐ Integration."
Story,SPARK-MEAS-D07,SPARK-MEAS-D07 · deleteSampleMeasurementSet mutation,,Measurement → plm-product DGS migration,D,Low,2,dgs-migration,measurement,mutation,SPARK-MEAS-A04,"**Current Behaviour (M8):** `DELETE …/sample/{sampleId}`. **ACL note (context):** token for `sampleId`; ignored in DGS.
**Target DGS Implementation:** `@DgsMutation deleteSampleMeasurementSet(sampleId): SampleMeasurementSet`.
**Acceptance Criteria:** 1. DELETE removes the sample set; returns the deleted/empty result. 2. 404 → null.
**Test Cases:** ☐ Unit: delete ☐ Unit: 404."
Story,SPARK-MEAS-E01,SPARK-MEAS-E01 · updateMeasurement — 2-step orchestrated write,,Measurement → plm-product DGS migration,E,High,5,dgs-migration,measurement,mutation,SPARK-MEAS-A04,"**As a** DGS migration engineer **I want** `updateMeasurement` as an explicit 2-step write with a failure
strategy **so that** workspace and body updates stay consistent.
**Current Behaviour (M3):**
1. `workspaceAssociations = sparkMeasurement.updateWorkspaceAssociations || {}`. (ACL context) token for `[humanId]`.
2. **If** add/remove workspaces → `workspaceAssociationHelper(MEASUREMENT, humanId, add, remove)`; on its `validationErrors||message` → throw. **(commits first)**
3. `measurement.updateMeasurement(sparkMeasurement)` → `PUT …/measurements/v1/{humanId}` (`omitParamsInBody`).
4. On `validationErrors||message` → throw. Return measurement.
**Risk 🟡:** 2 sequential writes, no rollback — workspace change persists if body PUT fails.
**EXT Service Calls:** **EXT** → key: `workspaceV2` · 🟡 (association).
**Target DGS Implementation:** `MeasurementUpdateOrchestrator`: workspace assoc → body PUT. **PO decision E01:** failure strategy (saga / compensation log / best-effort). Typed exception replaces shape-sniff; prime cache on success.
**Files:** `service/MeasurementUpdateOrchestrator.kt`, `MeasurementMutationDataFetcher.kt`. **Dependencies:** A04.
**Acceptance Criteria:** 1. Parity for 3 fixtures: body-only; body+workspace-add; body+workspace-remove. 2. Workspace step runs before body PUT. 3. Body PUT omits `humanId`. 4. Chosen failure strategy implemented. 5. `validationErrors`/`message` → exception.
**Test Cases:** ☐ Unit: order workspace→body ☐ Unit: no-workspace skip ☐ Unit: body-failure path ☐ Parity: 3 fixtures.

---

> **Monorepo note:** F01 is **internal** (product+measurement are the same `plm-product` subgraph); F02 is
> **true federation** (sample is a separate DGS). See [reference-federation-patterns.md §0](../scripts/reference-federation-patterns.md)."
Story,SPARK-MEAS-F01,"SPARK-MEAS-F01 · Implement Product.measurementSets (internal, same subgraph)",,Measurement → plm-product DGS migration,F,Medium,3,dgs-migration,measurement,field-resolver,SPARK-MEAS-A04,"**Current Behaviour:** product navigates to measurement sets via the relationship + getMeasurements flow.
**Target DGS Implementation:** plain `@DgsData measurementSets(...)` on the internal `Product` type (same
subgraph) reusing the C01 relationship+listing logic. **No** `@DgsEntityFetcher`/`@extends @external`.
Depends on `Product` existing (product A02), not on a separate deployment.
**Acceptance Criteria:** 1. `Product.measurementSets` resolves internally via `measurementService`. 2. no gateway hop. 3. Parity vs current product resolver.
**Test Cases:** ☐ Unit: calls measurement service ☐ Integration: `Product { measurementSets { content { id } } }` in-process ☐ Parity."
Story,SPARK-MEAS-F02,SPARK-MEAS-F02 · Contribute sampleMeasurement to SampleV2 entity,,Measurement → plm-product DGS migration,F,Low,2,dgs-migration,measurement,field-resolver,SPARK-MEAS-A04,"**Current Behaviour:** sample navigates to its measurement set via `getSampleMeasurement`.
**Target DGS Implementation:** `extend type SampleV2 @key(fields:""id"")` with `@DgsData sampleMeasurement` → `getSampleMeasurement(sampleId)`. **BLOCKED-BY** sample domain Phase 3.
**Acceptance Criteria:** 1. `SampleV2.sampleMeasurement` resolves. 2. Parity vs current.
**Test Cases:** ☐ Integration: federated `SampleV2 { sampleMeasurement { sampleId } }`."
Story,SPARK-MEAS-G01,SPARK-MEAS-G01 · Measurement field resolvers (13),,Measurement → plm-product DGS migration,G,Medium,3,dgs-migration,measurement,field-resolver,"SPARK-MEAS-A02, SPARK-MEAS-A04","**Current Behaviour (field table in [02](./02-resolver-analysis.md)):** `access`/`currentUserPermissions`
(ACL — context only), `businessPartners` (loadBps), `createdBy`/`updatedBy` (`getUserByIDOrNullIfNotFound`),
`product` (PID-prefixed → internal `product.getByID`), `workspaces` (`getWorkspacesByIdsV2` or null),
`status` (`{code:statusId, description:statusName}` computed), `updatedFromResource` (switch type='sample' →
`sampleV2.getSampleById`), `measurementTemplates` (`measurementTemplate.getMeasurementTemplatesByIds(...).content`),
`sizeTemplate` (`sizeTemplate.getSizeTemplates([id])[0]`), `tightFitTemplate` (`tightFit.getTightFitByIdAndVersion({id,version})`),
`participantDetails` (`getUserGroup`).
**EXT:** 🟡 workspaceV2/sampleV2/measurementTemplate/sizeTemplate/tightFit; 🔵 vmm/user-profile.
**Target DGS Implementation:** one `@DgsData` set; sibling fields → federated references; `product` internal; `status` computed; `updatedFromResource` switch preserved (only `sample` realized).
**Files:** `dataFetcher/MeasurementFieldDataFetcher.kt`. **Dependencies:** A02, A04.
**Acceptance Criteria:** 1. All 13 fields resolve. 2. `product` null when `resourceId` not `PID*`. 3. `status` = `{statusId, statusName}`. 4. `workspaces` empty → null. 5. `updatedFromResource` resolves only for `type==='sample'`.
**Test Cases:** ☐ Unit: product PID branch ☐ Unit: status computed ☐ Unit: updatedFromResource switch ☐ Unit: empty workspaces ☐ Integration: federated `Measurement { measurementTemplates { id } }`."
Story,SPARK-MEAS-G02,SPARK-MEAS-G02 · SampleMeasurementSet field resolvers (2),,Measurement → plm-product DGS migration,G,Low,2,dgs-migration,measurement,field-resolver,"SPARK-MEAS-A02, SPARK-MEAS-A04","**Current Behaviour (`:165-174`):** `createdBy` (`getUserByIDOrNullIfNotFound`), `measurementSizeId` (`measurementSize && measurementSize.code` — computed).
**Target DGS Implementation:** 2 `@DgsData` fields.
**Acceptance Criteria:** 1. `createdBy` resolves by user id (null id → null). 2. `measurementSizeId` = `measurementSize.code`.
**Test Cases:** ☐ Unit: createdBy ☐ Unit: measurementSizeId computed."
Story,SPARK-MEAS-G03,SPARK-MEAS-G03 · Test coverage & parity,,Measurement → plm-product DGS migration,G,Medium,3,dgs-migration,measurement,tests,"SPARK-MEAS-B01, SPARK-MEAS-C01, SPARK-MEAS-E01, SPARK-MEAS-G01","**Target DGS Implementation:** ≥80% unit coverage; parity fixtures for the 7 queries + 8 mutations + `updateMeasurement` 3 fixtures + the relationship path.
**Acceptance Criteria:** 1. Unit ≥80%. 2. Parity green for reads/writes incl. `getMeasurements` relationship path. 3. `updateMeasurement` failure path covered.
**Test Cases:** ☐ Parity: 15 op fixtures ☐ Unit: updateMeasurement failure ☐ Load: p95 parity for `getMeasurementByIds`, `getMeasurements`.

---

## 4. Risk Register
| Risk | Likelihood | Impact | Mitigation | Owner |
|---|---|---|---|---|
| `updateMeasurement` 2-step non-atomic write | Medium | Medium | E01 failure strategy | Tech Lead |
| `getMeasurements` relationship dependency 🔴 | Medium | Medium | Sequence relationship federation | Platform |
| `updateMeasurementAccess` polymorphic input | Low | Low | Tagged `MeasurementAccessInput` (D02) | Backend Eng |
| `updateMeasurementComponentStatus` no JWT | Low | Low | Confirm backend enforces | PO |
| F01 internal (same subgraph, depends on Product type); F02 federated (sample DGS) | Low | Low | Sequence F01 after product A02; F02 after sample migrates | Tech Lead |

## 5. Summary
- **Stories:** 24 (A:4 · B:5 · C:2 · D:7 · E:1 · F:2 · G:3).
- **Critical path:** A01→A02→A04→E01; A04→C01.
- **Highest risk:** `updateMeasurement` 2-step write; relationship dependency in `getMeasurements`.
- **Independent of federation:** ships before F01/F02.

---
**Phase Completed:** Phase 4 · **Domain:** `measurement`."
