Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,Complexity,Story point estimate,Labels,Labels,Labels,Depends On,Description
Story,SPARK-SMPL-B05,SPARK-SMPL-B05 · getSampleRounds,,Sample → plm-sample DGS migration,B,Low,2,dgs-migration,sample,query,SPARK-SMPL-A05,**Current Behaviour:** (ACL) token → (own) `getSampleRounds`. **Target:** `@DgsQuery → [SampleV2]`. **Acceptance:** 1. returns rounds. **Tests:** ☐ happy.
Story,SPARK-SMPL-B06,SPARK-SMPL-B06 · getSampleExports,,Sample → plm-sample DGS migration,B,Low,2,dgs-migration,sample,query,SPARK-SMPL-A05,**Current Behaviour:** (own) `getSampleExports`. **Target:** `@DgsQuery → [SampleExport]`. **Acceptance:** 1. returns exports. **Tests:** ☐ list.
Story,SPARK-SMPL-B07,SPARK-SMPL-B07 · getSampleNotificationErrors,,Sample → plm-sample DGS migration,B,Low,2,dgs-migration,sample,query,SPARK-SMPL-A05,**Current Behaviour:** (🟡 notification) `getSampleNotificationErrors`. **Target:** `@DgsQuery → [SampleNotificationError]`. **Acceptance:** 1. returns errors. **Tests:** ☐ list.
Story,SPARK-SMPL-B08,"SPARK-SMPL-B08 · Master-data type/format/purpose queries (cacheable bundle, ~13)",,Sample → plm-sample DGS migration,B,Low,2,dgs-migration,sample,query,SPARK-SMPL-A05,"**Covers (~13):** `getSampleMaterialTypesV2`, `getSampleTypesV2(resourceTypes)`, `getFabricSampleTypesV2`,
`getSampleProductTypesV2`, `getSampleTrackingTypesV2`, `getSampleLateReasonTypesV2`, `getColorSamplePurposesV2`,
`getMaterialSampleEvaluationTypesV2`, `getProductSampleEvaluationTypesV2`, `getWashSampleTypesV2`,
`getSampleFormats(type)`, `getMaterialSampleFormats(type)`, `getSampleEvaluationPurposes`,
`getSampleTypeFormatMappings`. **Current Behaviour:** thin (own) master-data loads. **Target:** `@DgsQuery` each → `@Cacheable`. **Acceptance:** 1. each returns its list; cached. **Tests:** ☐ each query ☐ cache hit.

---

### Phase C — RFID Reads"
Story,SPARK-SMPL-C01,SPARK-SMPL-C01 · getSampleLocationByIds (RFID latest-location),,Sample → plm-sample DGS migration,C,High,5,dgs-migration,sample,query,SPARK-SMPL-A05,"**Current Behaviour (Q6):** batched samples → for each with `rfidTagIds` → (🔴 search) `searchLatestRfidLocations({q: tagIds OR-joined})` → reduce to latest `lastSeen` → `{id, locationDescription, lastSeen}`; flatten. **Target:** `@DgsQuery → [RfidSampleLocation]`; batch tag queries. **Acceptance:** 1. latest-location reduce correct. 2. no tags → []. **Tests:** ☐ latest reduce ☐ no-tags ☐ parity."
Story,SPARK-SMPL-C02,SPARK-SMPL-C02 · getSamplesByRfidTagIds,,Sample → plm-sample DGS migration,C,Medium,3,dgs-migration,sample,query,SPARK-SMPL-A05,"**Current Behaviour:** (ACL) token → (own) `getSamplesByRfidTagIds`. **Target:** `@DgsQuery → [SampleRfidTagPair]`. **Acceptance:** 1. returns tag→sample pairs. **Tests:** ☐ happy.

---

### Phase D — Mutations (simple)"
Story,SPARK-SMPL-D01,SPARK-SMPL-D01 · createSamplesV2 (+ file relationship/attributes),,Sample → plm-sample DGS migration,D,Medium,3,dgs-migration,sample,mutation,SPARK-SMPL-A05,**Current Behaviour (M1):** (own) `createSamplesV2`; **if first new sample has files** → (🟡 relationship) `createSampleAttachmentRelationship` + (ACL) token + (🟡 attachment) `bulkUpdateAttributes` (stamp resource/related). No rollback. **Target:** `@DgsMutation → [SampleV2]`. **Acceptance:** 1. creates. 2. file-relationship + attribute side-effects when files present. **Tests:** ☐ create ☐ create+files ☐ parity.
Story,SPARK-SMPL-D02,SPARK-SMPL-D02 · createSampleRoundV2,,Sample → plm-sample DGS migration,D,Low,2,dgs-migration,sample,mutation,SPARK-SMPL-A05,"**Current Behaviour (M4):** (ACL) token `[sampleId, SAMPLE_EVALUTION]` → (own) `createSampleRoundV2`. **Target:** `@DgsMutation → SampleV2`. **Acceptance:** 1. creates a round. **Tests:** ☐ create round."
Story,SPARK-SMPL-D03,SPARK-SMPL-D03 · updateSampleWorkspaceAssociation,,Sample → plm-sample DGS migration,D,Low,2,dgs-migration,sample,mutation,SPARK-SMPL-A05,"**Current Behaviour (M3):** (ACL) token `[sampleId, workspaceId]` → (own) `updateSampleWorkspaceAssociation`. **Target:** `@DgsMutation → SampleV2`. **Acceptance:** 1. associates sample to workspace. **Tests:** ☐ assoc."
Story,SPARK-SMPL-D04,SPARK-SMPL-D04 · requestSampleExport,,Sample → plm-sample DGS migration,D,Low,2,dgs-migration,sample,mutation,SPARK-SMPL-A05,**Current Behaviour (M6):** (own) `requestSampleExport`. **Target:** `@DgsMutation → String`. **Acceptance:** 1. returns request id. **Tests:** ☐ request.
Story,SPARK-SMPL-D05,SPARK-SMPL-D05 · retrySampleNotificationError,,Sample → plm-sample DGS migration,D,Low,2,dgs-migration,sample,mutation,SPARK-SMPL-A05,**Current Behaviour (M7):** (🟡 notification) `retrySampleNotificationError(failedMessageId)`. **Target:** `@DgsMutation`. **Acceptance:** 1. retries one. **Tests:** ☐ retry.
Story,SPARK-SMPL-D06,SPARK-SMPL-D06 · retryAllSampleNotificationErrors,,Sample → plm-sample DGS migration,D,Low,2,dgs-migration,sample,mutation,SPARK-SMPL-A05,**Current Behaviour (M8):** (🟡 notification) `retryAllSampleNotificationErrors`. **Target:** `@DgsMutation → [...]`. **Acceptance:** 1. retries all. **Tests:** ☐ retry all.
Story,SPARK-SMPL-D07,SPARK-SMPL-D07 · bulkCloneFilesForEvaluate,,Sample → plm-sample DGS migration,D,Medium,3,dgs-migration,sample,mutation,SPARK-SMPL-A05,"**Current Behaviour (M9):** (ACL) token → `Promise.all(attachmentIds.map(id => (🟡 attachment) cloneAttachmentV3({cloneReferences}, id)))`, flatten. **Target:** structured-concurrency fan-out. **Acceptance:** 1. clones each id. **Tests:** ☐ clone ☐ parity.

---

### Phase E — Complex Operations"
Story,SPARK-SMPL-E01,SPARK-SMPL-E01 · updateSamplesV2,,Sample → plm-sample DGS migration,E,High,5,dgs-migration,sample,mutation,SPARK-SMPL-A05,**Current Behaviour (M2):** (ACL) token for all `updateSamples[].id` + `SAMPLE_EVALUTION` → (own) `updateSamplesV2`. **Target:** `@DgsMutation → [SampleV2]`. **Acceptance:** 1. bulk-updates samples (eval-scoped token). **Tests:** ☐ update ☐ parity.
Story,SPARK-SMPL-E02,SPARK-SMPL-E02 · bulkEvaluateSamples (evaluation + new rounds util),,Sample → plm-sample DGS migration,E,High,5,dgs-migration,sample,mutation,SPARK-SMPL-A05,"**As a** DGS engineer **I want** the bulk-evaluate orchestration **so that** evaluations + new rounds apply
consistently.
**Current Behaviour (M5):** delegates to `bulkEvaluateSampleUtil(ctx, updateSamples, newSampleRounds)` —
applies evaluations and creates new sample rounds. **Target:** port the util as a service; choose a
failure strategy if partial. **Acceptance:** 1. evaluations + new rounds applied. 2. partial-failure handling decided. **Tests:** ☐ evaluate ☐ new rounds ☐ partial ☐ parity.

---

### Phase F — Federation & decisions"
Story,SPARK-SMPL-F01,SPARK-SMPL-F01 · SampleV2 entity fetcher (federated reference),,Sample → plm-sample DGS migration,F,Medium,3,dgs-migration,sample,field-resolver,SPARK-SMPL-A05,"**Target:** `@DgsEntityFetcher(name=""SampleV2"")` resolving by `id`, so product (`Product.samples`/`sampleIds`),
measurement (`SampleV2.sampleMeasurement` — `SPARK-MEAS-F02`), and workspace resolve sample over the gateway. **Acceptance:** 1. entity resolves by key. 2. `Product { samples { id } }` cross-subgraph smoke test. **Tests:** ☐ entity fetch ☐ smoke."
Story,SPARK-SMPL-F02,SPARK-SMPL-F02 · Deferred drift mutation decision (updateSampleEvaluations/drop/undrop),,Sample → plm-sample DGS migration,F,Low,2,dgs-migration,sample,schema,SPARK-SMPL-E02,"**Current Behaviour:** `updateSampleEvaluations` (no resolver — superseded by `bulkEvaluateSamples`),
`dropSamples`/`undropSamples` (no resolver — run inside `workspaceBusinessPartnerActionsV2`). **Target:** PO/Architect decide delete vs keep `@deprecated`; coordinate drop/undrop ownership with workspace. **Acceptance:** 1. decision + traffic survey. **Tests:** ☐ schema diff intentional.

---

### Phase G — Field Resolvers & Tests"
Story,SPARK-SMPL-G01,SPARK-SMPL-G01 · Users (created/updated/evaluated + evaluators + primary roles),,Sample → plm-sample DGS migration,G,Medium,3,dgs-migration,sample,field-resolver,SPARK-SMPL-A05,"**Current Behaviour:** `createdBy`/`updatedBy`/`evaluatedBy` (🟡 user; `systemGenerated` → `systemUser`),
`designEvaluators`/`technicalEvaluators` (🟡 user map), `createdByInternalPrimaryRole`/`evaluatedByInternalPrimaryRole` (🔵 role). **Acceptance:** 1. each resolves; system-user branch preserved. **Tests:** ☐ users ☐ system-user ☐ roles."
Story,SPARK-SMPL-G02,SPARK-SMPL-G02 · Prefix-gated parents + SampleAsset union (product/trim/color/fabric/artwork/asset),,Sample → plm-sample DGS migration,G,High,5,dgs-migration,sample,field-resolver,"SPARK-SMPL-A04, SPARK-SMPL-A05","**Current Behaviour:** prefix-gated hydration — `product` (PID, 🟡 product), `colorArchroma` (ARCCLR/TARARCCLR/REFARCCLR, 🟡 colorArchroma), `fabricSpecCombo` (FSC, 🟡 combination), `fabricSpec` (FAS, 🟡 fabric), `artwork` (ART, 🟡 artwork), `trim` (🟡 trim), `asset` (union via 🟡 material). **Target:** central prefix→loader table; `asset` resolves via the `SampleAsset` `@DgsTypeResolver` (A04). **Acceptance:** 1. each prefix routes to the right loader. 2. `asset` union resolves. 3. non-matching → null. **Tests:** ☐ each prefix ☐ union ☐ null."
Story,SPARK-SMPL-G03,SPARK-SMPL-G03 · Partners (businessPartner/fabricSupplier/merchandiseVendors/brand/designPartnerId),,Sample → plm-sample DGS migration,G,Medium,3,dgs-migration,sample,field-resolver,SPARK-SMPL-A05,"**Current Behaviour:** `businessPartner`/`fabricSupplier`/`merchandiseVendors` (🔵 vmm), `brand` (🔵 brand), `designPartnerId` (computed from `dpPartnerId`). **Acceptance:** 1. each resolves; empty → []. **Tests:** ☐ partners ☐ brand ☐ dp."
Story,SPARK-SMPL-G04,SPARK-SMPL-G04 · workspace + sampleMeasurementSet + designCycle + clmPackage,,Sample → plm-sample DGS migration,G,Medium,3,dgs-migration,sample,field-resolver,SPARK-SMPL-A05,"**Current Behaviour:** `workspace` (🟡 workspace `getWorkspaceV2`), `sampleMeasurementSet` (🟡 measurement `getSampleMeasurement` — F02; gated on `sampleMeasurementSetId`), `sampleMeasurementSetAssociation` (computed), `designCycle` (🔵 tag), `clmPackage` (🔵 tgtColorEvaluator). **Acceptance:** 1. each resolves; gates preserved. **Tests:** ☐ workspace ☐ measurementSet ☐ designCycle ☐ clm."
Story,SPARK-SMPL-G05,SPARK-SMPL-G05 · attachments + rfidLocationInfo + currentLocations,,Sample → plm-sample DGS migration,G,Medium,3,dgs-migration,sample,field-resolver,SPARK-SMPL-A05,**Current Behaviour:** `attachments` (🔴 search `searchAttachmentsByRelatedResource`); `rfidLocationInfo`/`currentLocations` (🔴 search `searchLatestRfidLocations` + latest reduce). **Acceptance:** 1. attachments via elastic. 2. rfid latest-location preserved. **Tests:** ☐ attachments ☐ rfid latest ☐ no-tags.
Story,SPARK-SMPL-G06,SPARK-SMPL-G06 · participants + discussion-participant sub-types + library color + department,,Sample → plm-sample DGS migration,G,Medium,3,dgs-migration,sample,field-resolver,SPARK-SMPL-A05,"**Current Behaviour:** `discussionParticipants` (computed default), `participants` (🔵 userGroup, `isParticipantsFromUserGroup` branch); `SampleDiscussionParticipantTeamInfoV2.businessPartner` (🔵 vmm, Target-0); `SampleDiscussionParticipantUserInfoV2.userDetails` (🟡 user/systemUser); `SampleDiscussionsParticipantsV2.teams`/`users` (computed); `SampleLibraryColorsV2.color` (🟡 color); `SampleDepartment.department` (🔵 ig). **Acceptance:** 1. each resolves; Target-0 + system-user preserved. **Tests:** ☐ participants ☐ team bp ☐ user details ☐ library color ☐ department."
Story,SPARK-SMPL-G07,"SPARK-SMPL-G07 · Tests, parity harness, load test",,Sample → plm-sample DGS migration,G,High,5,dgs-migration,sample,tests,"SPARK-SMPL-B02, SPARK-SMPL-E02, SPARK-SMPL-G02","**Target:** ≥80% unit coverage; parity harness (incl. batched by-ids, bulkEvaluate, prefix-gated parents +
the `SampleAsset` union, rfid latest-location); load test p95 for `getSamplesByIdsV2`/parents; contract test
(schema diff intentional-only). **Acceptance:** 1. unit ≥80%. 2. parity green. 3. load p95 parity. 4. schema-diff intentional. **Tests:** ☐ parity ☐ load ☐ contract.

---

## 4. Risk Register
| Risk | Likelihood | Impact | Mitigation | Owner |
|------|-----------|--------|------------|-------|
| Wide entity + prefix-gated parent hydration (G02) | Medium | High | DataLoader batch; central prefix→loader table | Backend Eng |
| `bulkEvaluateSamples` / `updateSamplesV2` orchestration (E01/E02) | Medium | High | Port the util carefully; failure strategy | Tech Lead |
| `SampleAsset` union correctness (A04) | Medium | Medium | `@DgsTypeResolver` + per-member tests | Backend Eng |
| `createSamplesV2` file-relationship side-effect (D01) | Low | Medium | Compensation/best-effort decision | Tech Lead |
| Schema-drift drop/undrop owned by workspace (F02) | Medium | Low | Coordinate ownership with workspace | Architect |
| RFID `searchLatestRfidLocations` perf (C01/G05) | Low | Medium | Batch tag queries; cache latest reduce | Backend Eng |

## 5. Summary
- **Stories:** 33 (A:5 · B:8 · C:2 · D:7 · E:2 · F:2 · G:7).
- **Critical path:** A01→A02/A05→A04→G02→G07; E02 for evaluation.
- **Highest cost:** the wide `SampleV2` type + prefix-gated polymorphic parents; the evaluation writes.
- **Separate subgraph:** `SampleV2` is the entity product/measurement/workspace reference.

---
**Phase Completed:** Phase 4 — Migration Stories · **Domain:** `sample` · **Outputs:** 04-stories.md, 04-stories-index.yaml, 04-po-summary.md."
