Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,External Dependency,Status,Description
Story,MST-BE-C-01,(Measurement) getMeasurements data fetcher (relationship + listing) [MST-BE-C-01],,Federate BreakDown Product,C,M,dgs-migration,measurement,search,,B-01,,To Do,"*Acceptance Criteria:*
1. Resolves ids via relationship then fetches measurements
2. No ids → `{content:[]}` (no measurement call)
3. Sorted `createdAt DESC` (location documented)

*Full story:* be-04-stories.md#MST-BE-C-01"
Story,MST-BE-C-02,(Measurement) getMeasurementsElastic data fetcher [MST-BE-C-02],,Federate BreakDown Product,C,XS,dgs-migration,measurement,search,,B-01,,To Do,"*Acceptance Criteria:*
1. Returns elastic content for `parentId`
2. Sorted `createdAt DESC`
3. Empty → `{content:[]}`

*Full story:* be-04-stories.md#MST-BE-C-02"
Story,MST-BE-D-01,(Measurement) addMeasurement mutation [MST-BE-D-01],,Federate BreakDown Product,D,M,dgs-migration,measurement,mutation,,B-01,,To Do,"*Acceptance Criteria:*
1. POST creates + returns mapped `Measurement`
2. `validationErrors`/`message` → exception
3. Cache primed with `humanId`

*Full story:* be-04-stories.md#MST-BE-D-01"
Story,MST-BE-D-02,(Measurement) updateMeasurementAccess mutation [MST-BE-D-02],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-01,,To Do,"*Acceptance Criteria:*
1. Sends `{systemTeamIds}` when provided, else `{systemTeamDto}`
2. Returns updated measurement
3. Input-shape decision recorded

*Full story:* be-04-stories.md#MST-BE-D-02"
Story,MST-BE-D-03,(Measurement) lockMeasurementSet mutation [MST-BE-D-03],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-01,,To Do,"*Acceptance Criteria:*
1. PUT `/lock` returns locked set
2. 404 → null

*Full story:* be-04-stories.md#MST-BE-D-03"
Story,MST-BE-D-04,(Measurement) unlockMeasurementSet mutation [MST-BE-D-04],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-01,,To Do,"*Acceptance Criteria:*
1. PUT `/unlock` returns unlocked set
2. 404 → null

*Full story:* be-04-stories.md#MST-BE-D-04"
Story,MST-BE-D-05,(Measurement) updateMeasurementComponentStatus mutation [MST-BE-D-05],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-01,,To Do,"*Acceptance Criteria:*
1. PUT sends `{productId, ids, status}` snake_case
2. Returns `MeasurementPaged{content}`
3. Auth decision recorded

*Full story:* be-04-stories.md#MST-BE-D-05"
Story,MST-BE-D-06,(Measurement) putSampleMeasurementSet mutation [MST-BE-D-06],,Federate BreakDown Product,D,M,dgs-migration,measurement,mutation,,B-01,,To Do,"*Acceptance Criteria:*
1. PUT upserts the sample set
2. `validationErrors`/`message` → exception
3. Cache primed by `sampleId`

*Full story:* be-04-stories.md#MST-BE-D-06"
Story,MST-BE-D-07,(Measurement) deleteSampleMeasurementSet mutation [MST-BE-D-07],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-01,,To Do,"*Acceptance Criteria:*
1. DELETE removes the sample set; returns the deleted/empty result
2. 404 → null

*Full story:* be-04-stories.md#MST-BE-D-07"
Story,MST-BE-D-08,(Measurement) addMeasurementTemplate + updateMeasurementTemplate + deleteMeasurementTemplate mutations [MST-BE-D-08],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-06,,To Do,"*Acceptance Criteria:*
1. `add`/`update` POST/PUT create or replace the template; `validationErrors`/`message` → exception
2. `delete` removes the templates for the given ids
3. Delete auth decision recorded (no JWT today)

*Full story:* be-04-stories.md#MST-BE-D-08"
Story,MST-BE-D-09,(Measurement) addSizeTemplate + updateSizeTemplate mutations [MST-BE-D-09],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-07,,To Do,"*Acceptance Criteria:*
1. `add`/`update` POST/PUT create or replace the size template
2. `validationErrors`/`message` → exception

*Full story:* be-04-stories.md#MST-BE-D-09"
Story,MST-BE-D-10,(Measurement) addTightFit + updateTightFit mutations [MST-BE-D-10],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-08,,To Do,"*Acceptance Criteria:*
1. `add`/`update` POST/PUT create or replace the tight fit
2. `validationErrors`/`message` → exception

*Full story:* be-04-stories.md#MST-BE-D-10"
Story,MST-BE-E-01,(Measurement) updateMeasurement — 2-step orchestrated write [MST-BE-E-01],,Federate BreakDown Product,E,L,dgs-migration,measurement,complex,,"SPIKE-01, B-01, product (`PRODUCT-BE-E-00`, the shared `WriteSaga` module)",,To Do,"*Requires spike:* SPIKE-01 (Non-Atomic Write Saga) — see program spike

*Acceptance Criteria:*
1. Parity for 3 fixtures: body-only; body+workspace-add; body+workspace-remove
2. Workspace step runs before body PUT
3. Body PUT omits `humanId`
4. Chosen failure strategy implemented
5. `validationErrors`/`message` → exception

*Test Cases:*
* [ ] Unit: order workspace→body
* [ ] Unit: no-workspace skip
* [ ] Unit: body-failure path
* [ ] Parity: 3 fixtures

*Full story:* be-04-stories.md#MST-BE-E-01"
Story,MST-BE-F-01,(Measurement) Implement Product.measurementSets (internal) [MST-BE-F-01],,Federate BreakDown Product,F,M,dgs-migration,measurement,field-resolver,,B-01,,To Do,"*Acceptance Criteria:*
1. `Product.measurementSets` resolves internally via `measurementService`
2. no gateway hop
3. Parity vs current product resolver
4. Field resolver uses a `MappedBatchLoader<String, List<SPARK_MeasurementSet>>` (`measurementSetsByProductIdLoader`) — when the parent query returns N products, measurement sets are resolved in 1 batched call (not N)

*Full story:* be-04-stories.md#MST-BE-F-01"
Story,MST-BE-H-01,(Measurement) Contribute sampleMeasurement to the SampleV2 entity [MST-BE-H-01],,Federate BreakDown Product,H,XS,dgs-migration,measurement,entity-resolver,,"B-01, sample",,To Do,"*Acceptance Criteria:*
1. `SampleV2.sampleMeasurement` resolves
2. Parity vs current

*Full story:* be-04-stories.md#MST-BE-H-01"
Story,MST-BE-H-02,"(Measurement) SampleMeasurementSet.sample forward reference (recommended, PO-gated) [MST-BE-H-02]",,Federate BreakDown Product,H,XS,dgs-migration,measurement,entity-resolver,,"B-02 (carries B-05 `getSampleMeasurement`, grouped-XS merged), sample",,Recommended (PO-gated — federation-review/03 §2 REC-4),"*Acceptance Criteria:*
1. PO approval recorded (OQ-5) before implementation starts
2. `sample { id }` resolves as a stub; `sampleId` unchanged
3. Pairs cleanly with MST-BE-H-01 (no circular resolution at the gateway — verified by a two-hop smoke query)

*Full story:* be-04-stories.md#MST-BE-H-02"
Story,MST-BE-G-01,(Measurement) Measurement field resolvers (13 fields) [MST-BE-G-01],,Federate BreakDown Product,G,M,dgs-migration,measurement,field-resolver,,"B-01, B-06, B-07, B-08","sampleV2, user-profile, vmm, workspaceV2",To Do,"*Acceptance Criteria:*
1. All 13 fields resolve
2. `product` null when `resourceId` not `PID*`
3. `status` = `{statusId, statusName}`
4. `workspaces` empty → null
5. `updatedFromResource` resolves only for `type==='sample'`

*Full story:* be-04-stories.md#MST-BE-G-01"
Story,MST-BE-G-02,(Measurement) SampleMeasurementSet field resolvers (2 fields) [MST-BE-G-02],,Federate BreakDown Product,G,XS,dgs-migration,measurement,field-resolver,,B-01,,To Do,"*Acceptance Criteria:*
1. `createdBy` resolves by user id (null id → null)
2. `measurementSizeId` = `measurementSize.code`

*Full story:* be-04-stories.md#MST-BE-G-02"
Story,MST-BE-G-05,(Measurement) MeasurementTemplate field resolvers (5 fields) [MST-BE-G-05],,Federate BreakDown Product,G,XS,dgs-migration,measurement,field-resolver,,B-06,,To Do,"*Acceptance Criteria:*
1. All 5 fields resolve
2. `departments`/`divisions` null-tolerant on empty ids
3. `brands` skipped (null) when `brandIds === -1`

*Full story:* be-04-stories.md#MST-BE-G-05"
Story,MST-BE-G-06,(Measurement) SizeTemplate field resolvers (3 fields) [MST-BE-G-06],,Federate BreakDown Product,G,XS,dgs-migration,measurement,field-resolver,,B-07,,To Do,"*Acceptance Criteria:*
1. All 3 fields resolve
2. `humanId` falls back to `id` when the record has no `humanId`

*Full story:* be-04-stories.md#MST-BE-G-06"
Story,MST-BE-G-07,(Measurement) TightFit field resolvers (5 fields) [MST-BE-G-07],,Federate BreakDown Product,G,XS,dgs-migration,measurement,field-resolver,,B-08,"ig, user-profile, vmm",To Do,"*Acceptance Criteria:*
1. All 5 fields resolve
2. `departments`/`divisions` null-tolerant on empty ids
3. `brands` skipped (null) when `brandIds === -1`

*Full story:* be-04-stories.md#MST-BE-G-07"
Epic,,Federate BreakDown Product — Frontend,Federate BreakDown Product — Frontend,,,,fed-graphql-fe,frontend,epic,,,,,"Umbrella epic for the pdex-ui-react frontend migration to the federated GraphQL gateway. Holds the frontend stories for the 8 phase-1 domains (Product, Impression, BOM, Measurement, Product Details, Packaging, Watchlist, Claims); platform enablement (flag, codegen, cache remap, fragment sweep, dynamic-gql expansion) is already complete. Every story lists the backend stories it depends on; a frontend story is Done only after its backend dependencies are delivered."
Story,MST-FE-001,[Measurement FE] Migrate measurement reads and retire `humanId` [MST-FE-001],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,measurement,query-migration,,MST-BE-B-01 MST-BE-B-04 MST-BE-G-01 MST-BE-G-07,"ig, sampleV2, user-profile, vmm, workspaceV2",To Do,"*Implementation Order:* 33 of 34 (Measurement combined — frontend #3, cutover step 4)
*Domain:* Measurement — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher
* MST-BE-B-04 — getMeasurementSetStatus
* MST-BE-G-01 — Measurement field resolvers
* MST-BE-G-07 — TightFit field resolvers

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Medium · *Domain:* measurement
* *Depends on:* MST-BE-B-01, MST-BE-B-04, MST-BE-G-01, MST-BE-G-07
* *Operations:* {{getMeasurementByIds}}, {{getMeasurementSetStatus}}, {{getMeasurementComponentStatus}}

* *Business objective:*
** Measurement set views read from the federated graph; the deprecated identifier is gone before cutover.
* *Technical objective:*
** Migrate the by-id and status reads; replace every {{SPARK_Measurements.humanId}} selection with {{parentId}} (deprecated: ""Use parentId"").
* *Background / current implementation:*
** {{product-common/MeasurementQueries.tsx}} + {{spark-ui-admin}}; fragments {{MEASUREMENT_FIELDS_FRAGMENT}}, {{SAMPLE_MEASUREMENT_FRAGMENT}}.
** {{getMeasurementsMetaData}} also selects a POM root (out of scope) — routing decision at grooming.
* *Required changes:*
** {{humanId}} → {{parentId}} in selections, models and any UI rendering the id.
** Fragment re-target; document re-point.

*Acceptance Criteria*

1. No document selects {{humanId}} on measurements.
2. Measurement views render identically under the flag.

*Testing*

* Selection-level lint (no {{humanId}}); measurement screen integration tests.

* *Risk:* Medium.
* *Estimated effort:* 4–6 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,MST-FE-002,[Measurement FE] Migrate measurement list/search reads [MST-FE-002],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,measurement,query-migration,,MST-BE-B-01 MST-BE-C-01 MST-BE-C-02 MST-BE-G-01 MST-BE-G-07,"ig, sampleV2, user-profile, vmm, workspaceV2",To Do,"*Implementation Order:* 34 of 34 (Measurement combined — frontend #4, cutover step 4)
*Domain:* Measurement — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher
* MST-BE-C-01 — getMeasurements data fetcher
* MST-BE-C-02 — getMeasurementsElastic data fetcher
* MST-BE-G-01 — Measurement field resolvers
* MST-BE-G-07 — TightFit field resolvers

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Medium · *Domain:* measurement
* *Depends on:* MST-BE-B-01, MST-BE-C-01, MST-BE-C-02, MST-BE-G-01, MST-BE-G-07
* *Operations:* {{getMeasurements}}, {{getMeasurementsElastic}}

* *Business objective:*
** Measurement listings keep parity through the search cutover.
* *Technical objective:*
** Migrate the list and elastic-search documents after the read-hub decision.
* *Required changes:*
** Adopt ratified search shapes; pagination fixtures verified.

*Acceptance Criteria*

1. List results and paging match legacy fixtures.

*Testing*

* Fixture parity tests.

* *Risk:* Medium — search-cutover dependency.
* *Estimated effort:* 3–5 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,MST-FE-003,[Measurement FE] Migrate measurement master-data reads [MST-FE-003],,Federate BreakDown Product — Frontend,FE,S,fed-graphql-fe,measurement,query-migration,,MST-BE-B-02 MST-BE-B-03 MST-BE-B-04,,To Do,"*Implementation Order:* 31 of 34 (Measurement combined — frontend #1, cutover step 1)
*Domain:* Measurement — *Team:* Frontend — *Owner:* FE-2
*Priority:* Low — *Parallelizable:* No

*Depends On:*
* MST-BE-B-02 — getUnitsOfMeasure
* MST-BE-B-03 — getThicknessUnitsOfMeasure
* MST-BE-B-04 — getMeasurementSetStatus

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Low · *Domain:* measurement
* *Depends on:* MST-BE-B-02, MST-BE-B-03, MST-BE-B-04
* *Operations:* {{getUnitsOfMeasure}}, {{getThicknessUnitsOfMeasure}}

* *Business objective:*
** Unit pickers keep their data.
* *Technical objective:*
** Re-point the units-of-measure queries.
* *Required changes:*
** Endpoint + types only.

*Acceptance Criteria*

1. Unit lists identical; session-cached.

*Testing*

* Fixture equality tests.

* *Risk:* Low.
* *Estimated effort:* 1–2 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,MST-FE-004,[Measurement FE] Migrate measurement mutations [MST-FE-004],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,measurement,mutation-migration,,MST-BE-D-03 MST-BE-D-04 MST-BE-D-06 MST-BE-D-07,,To Do,"*Implementation Order:* 32 of 34 (Measurement combined — frontend #2, cutover step 3)
*Domain:* Measurement — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* No

*Depends On:*
* MST-BE-D-03 — lockMeasurementSet mutation
* MST-BE-D-04 — unlockMeasurementSet mutation
* MST-BE-D-06 — putSampleMeasurementSet mutation
* MST-BE-D-07 — deleteSampleMeasurementSet mutation

*Blocks:*
* None

* *Type:* Mutation migration · *Impact:* Medium · *Domain:* measurement
* *Depends on:* MST-BE-D-03, MST-BE-D-04, MST-BE-D-06, MST-BE-D-07
* *Operations:* {{lockMeasurementSet}}, {{unlockMeasurementSet}}, {{putSampleMeasurementSet}}, {{deleteSampleMeasurementSet}}

* *Business objective:*
** Measurement editing, locking and sample-set management write through the federated graph.
* *Technical objective:*
** Migrate the 4 mutations; {{putSampleMeasurementSet}} follows the 2-step {{updateMeasurement}} write pattern (master-data cache backend-side).
* *Required changes:*
** Input renames; cache writes from responses; partial-failure surface on the 2-step write per the ratified contract.

*Acceptance Criteria*

1. Lock/unlock reflect immediately from the response.
2. Sample-set save surfaces step outcomes.

*Testing*

* Mutation unit tests with cache assertions; editor E2E save.

* *Risk:* Medium.
* *Estimated effort:* 4–6 days

---

## Product Details

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
