Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,External Dependency,Status,Description
Story,PKG-BE-E-01,(Packaging) updatePackaging (multi-step write) [PKG-BE-E-01],,Federate BreakDown Product,E,L,dgs-migration,packaging,complex,,"SPIKE-01, B-01, product (`PRODUCT-BE-E-00`, the shared `WriteSaga` module)",,To Do,"*Requires spike:* SPIKE-01 (Non-Atomic Write Saga) — see program spike

*Acceptance Criteria:*
1. all branches in order
2. add rejects on status≥400; remove error handling decided
3. partial-failure strategy

*Test Cases:*
* [ ] body-only
* [ ] remove
* [ ] add
* [ ] status≥400
* [ ] partial-failure
* [ ] Parity: DGS response matches spark-internal-graphql baseline

*Full story:* be-04-stories.md#PKG-BE-E-01

*Complex — broken into sub-tasks:* E-01-1 body + attachment add · E-01-2 attachment remove + pricing"
Story,PKG-BE-F-01,"(Packaging) Product packaging links (internal, same subgraph) [PKG-BE-F-01]",,Federate BreakDown Product,F,XS,dgs-migration,packaging,field-resolver,,B-01,,To Do,"*Acceptance Criteria:*
1. resolves in-process; no gateway hop
2. Field resolver uses a `MappedBatchLoader<String, List<SPARK_Packaging>>` (`packagingByProductIdLoader`) — when the parent query returns N products, packaging is resolved in 1 batched call (not N)

*Full story:* be-04-stories.md#PKG-BE-F-01"
Story,PKG-BE-G-01,(Packaging) access + businessPartner + participantDetails [PKG-BE-G-01],,Federate BreakDown Product,G,M,dgs-migration,packaging,field-resolver,,B-01,"user-profile, vmm",To Do,"*Acceptance Criteria:*
1. each resolves; null-safe

*Full story:* be-04-stories.md#PKG-BE-G-01"
Story,PKG-BE-G-02,(Packaging) createdBy + updatedBy + dielineEvaluators [PKG-BE-G-02],,Federate BreakDown Product,G,XS,dgs-migration,packaging,field-resolver,,B-01,user-profile,To Do,"*Acceptance Criteria:*
1. each resolves; null id → null

*Full story:* be-04-stories.md#PKG-BE-G-02"
Story,PKG-BE-G-03,(Packaging) product + workspaces + attachments [PKG-BE-G-03],,Federate BreakDown Product,G,M,dgs-migration,packaging,field-resolver,,B-01,search,To Do,"*Acceptance Criteria:*
1. `product` null when not `PID*`
2. workspaces/attachments via elastic

*Full story:* be-04-stories.md#PKG-BE-G-03"
Story,PKG-BE-G-04,(Packaging) suggestedRetailPriceByDPCI + waveDescription + retailPrice [PKG-BE-G-04],,Federate BreakDown Product,G,L,dgs-migration,packaging,field-resolver,,B-01,"apex, pricing, tag",To Do,"*Acceptance Criteria:*
1. price chain matches source; gate honored
2. wave tag fallback
3. `retailPrice`→0

*Test Cases:*
* [ ] price chain
* [ ] gate
* [ ] wave
* [ ] retailPrice

*Full story:* be-04-stories.md#PKG-BE-G-04"
Story,PKG-BE-G-05,(Packaging) Dieline + PrinterDieline + PackagingElement field resolvers [PKG-BE-G-05],,Federate BreakDown Product,G,M,dgs-migration,packaging,field-resolver,,B-01,"attachment, fileLibrary, packaging, search, user-profile",To Do,"*Acceptance Criteria:*
1. each field resolves to the right source

*Full story:* be-04-stories.md#PKG-BE-G-05"
Epic,,Federate BreakDown Product — Frontend,Federate BreakDown Product — Frontend,,,,fed-graphql-fe,frontend,epic,,,,,"Umbrella epic for the pdex-ui-react frontend migration to the federated GraphQL gateway. Holds the frontend stories for the 8 phase-1 domains (Product, Impression, BOM, Measurement, Product Details, Packaging, Watchlist, Claims); platform enablement (flag, codegen, cache remap, fragment sweep, dynamic-gql expansion) is already complete. Every story lists the backend stories it depends on; a frontend story is Done only after its backend dependencies are delivered."
Story,PKG-FE-001,[Packaging FE] Migrate packaging reads [PKG-FE-001],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,packaging,query-migration,,PKG-BE-B-01 PKG-BE-B-02 PKG-BE-G-01 PKG-BE-G-02 PKG-BE-G-04,"apex, pricing, tag, user-profile, vmm",To Do,"*Implementation Order:* 26 of 28 (Packaging combined — frontend #3, cutover step 4)
*Domain:* Packaging — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* PKG-BE-B-01 — getPackagings
* PKG-BE-B-02 — getPackagingById
* PKG-BE-G-01 — access + businessPartner + participantDetails
* PKG-BE-G-02 — createdBy + updatedBy + dielineEvaluators
* PKG-BE-G-04 — suggestedRetailPriceByDPCI + waveDescription + retailPrice

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Medium · *Domain:* packaging
* *Depends on:* PKG-BE-B-01, PKG-BE-B-02, PKG-BE-G-01, PKG-BE-G-02, PKG-BE-G-04
* *Operations:* {{getPackagings}}, {{getPackagingById}}, {{getPackagingComponentStatus}}

* *Business objective:*
** Packaging detail and listing screens read from the federated graph unchanged.
* *Technical objective:*
** Migrate the 3 {{getPackagings}} variants and 2 {{getPackagingById}} documents across {{product-packaging}} and {{spark-packaging-base}} (fragment factories {{GET_PACKAGING_DETAIL_FRAGMENT(...)}} become static per the delivered platform dynamic-gql expansion pattern).
* *Background / current implementation:*
** Duplicate {{PackagingDetailsQueries}} files exist in {{product-packaging}} and {{spark-packaging-base}} — consolidation candidate.
* *Required changes:*
** Static fragment expansion; document re-point; consolidate duplicate documents where selections match.

*Acceptance Criteria*

1. Packaging screens render identically under the flag.
2. Duplicate documents consolidated or explicitly justified.

*Testing*

* Response JSON diffs; packaging screen integration suite.

* *Risk:* Medium.
* *Estimated effort:* 5–8 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,PKG-FE-002,[Packaging FE] Migrate packaging master-data reads and retire deprecated fields [PKG-FE-002],,Federate BreakDown Product — Frontend,FE,S,fed-graphql-fe,packaging,query-migration,,PKG-BE-B-04 PKG-BE-B-06,,To Do,"*Implementation Order:* 24 of 28 (Packaging combined — frontend #1, cutover step 1)
*Domain:* Packaging — *Team:* Frontend — *Owner:* FE-2
*Priority:* Low — *Parallelizable:* No

*Depends On:*
* PKG-BE-B-04 — getPackagingFieldValuesByType
* PKG-BE-B-06 — getCountries

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Low · *Domain:* packaging
* *Depends on:* PKG-BE-B-04, PKG-BE-B-06
* *Operations:* {{getCountries}}, {{getPackagingFieldValuesByType}}

* *Business objective:*
** Packaging editors keep their reference data; deprecated selections are gone before cutover.
* *Technical objective:*
** Re-point the 2 master-data queries; drop the deprecated {{SPARK_PackagingFieldValues.resourceType}} selection.
* *Required changes:*
** Endpoint + types; remove {{resourceType}} from selections and models.

*Acceptance Criteria*

1. Reference data identical; no {{resourceType}} selection remains.

*Testing*

* Fixture equality tests; selection lint.

* *Risk:* Low.
* *Estimated effort:* 2–3 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,PKG-FE-003,[Packaging FE] Migrate dieline flows [PKG-FE-003],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,packaging,query-+-mutation-migration,,PKG-BE-B-03 PKG-BE-B-05 PKG-BE-D-02 PKG-BE-G-05,"attachment, fileLibrary, packaging, search, user-profile",To Do,"*Implementation Order:* 27 of 28 (Packaging combined — frontend #4, cutover step 4)
*Domain:* Packaging — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* PKG-BE-B-03 — getDielines
* PKG-BE-B-05 — getDielineEvaluationStatuses
* PKG-BE-D-02 — evaluateDieline
* PKG-BE-G-05 — Dieline + PrinterDieline + PackagingElement field resolvers

*Blocks:*
* None

* *Type:* Query + mutation migration · *Impact:* Medium · *Domain:* packaging
* *Depends on:* PKG-BE-B-03, PKG-BE-B-05, PKG-BE-D-02, PKG-BE-G-05
* *Operations:* {{getDielines}}, {{getDielineEvaluationStatuses}}, {{evaluateDieline}}

* *Business objective:*
** Dieline browsing and evaluation keep working end-to-end.
* *Technical objective:*
** Migrate the 2 dieline reads and the evaluation mutation; replace the deprecated {{SPARK_Dieline.attachments}} selection with attachment entity selections.
* *Required changes:*
** Attachment selections move to the stitched entity shape; evaluation status polling unchanged.

*Acceptance Criteria*

1. Dieline list, preview and evaluation statuses match legacy.
2. No {{attachments}} selection remains on the dieline type.

*Testing*

* Dieline flow integration tests; evaluation E2E.

* *Risk:* Medium.
* *Estimated effort:* 4–6 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,PKG-FE-004,[Packaging FE] Migrate packaging simple mutations and export [PKG-FE-004],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,packaging,mutation-migration,,PKG-BE-D-01 PKG-BE-D-03 PKG-BE-D-04 PKG-BE-D-05 PKG-BE-D-06 PKG-BE-D-07 PKG-BE-D-09,,To Do,"*Implementation Order:* 25 of 28 (Packaging combined — frontend #2, cutover step 3)
*Domain:* Packaging — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* No

*Depends On:*
* PKG-BE-D-01 — addPackaging
* PKG-BE-D-03 — bulkAddPackagings
* PKG-BE-D-04 — bulkUpdatePackagings
* PKG-BE-D-05 — exportPackaging
* PKG-BE-D-06 — lockPackaging
* PKG-BE-D-07 — unlockPackaging
* PKG-BE-D-09 — updatePackagingComponentStatus

*Blocks:*
* None

* *Type:* Mutation migration · *Impact:* Medium · *Domain:* packaging
* *Depends on:* PKG-BE-D-01, PKG-BE-D-03, PKG-BE-D-04, PKG-BE-D-05, PKG-BE-D-06, PKG-BE-D-07, PKG-BE-D-09
* *Operations:* {{addPackaging}}, {{bulkAddPackagings}}, {{bulkUpdatePackagings}}, {{exportPackaging}}, {{lockPackaging}}, {{unlockPackaging}}, {{updatePackagingComponentStatus}}

* *Business objective:*
** Packaging create, bulk, lock and export flows write through the federated graph.
* *Technical objective:*
** Migrate the 7 single-step mutations with response-driven cache updates.
* *Required changes:*
** Input renames; per-item results rendered on bulk paths; export request/ack flow unchanged.

*Acceptance Criteria*

1. Each flow completes with UI reflecting the write; bulk flows show per-item outcomes.

*Testing*

* Mutation unit tests; bulk-path fixtures; export smoke test.

* *Risk:* Medium — bulk surface.
* *Estimated effort:* 5–8 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,PKG-FE-005,[Packaging FE] Migrate `updatePackaging` saga handling and packet information [PKG-FE-005],,Federate BreakDown Product — Frontend,FE,L,fed-graphql-fe,packaging,mutation-migration-(complex),,PKG-BE-E-01,,To Do,"*Implementation Order:* 28 of 28 (Packaging combined — frontend #5, cutover step 4)
*Domain:* Packaging — *Team:* Frontend — *Owner:* FE-2
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* PKG-BE-E-01 — updatePackaging

*Blocks:*
* None

* *Type:* Mutation migration (complex) · *Impact:* High · *Domain:* packaging
* *Depends on:* PKG-BE-E-01
* *Operations:* {{updatePackaging}}, {{getPackagingPacketsInformation}}, {{getPackagingPacketInformation}}

* *Business objective:*
** Packaging saves surface partial failures explicitly; packet information stays consistent after saves.
* *Technical objective:*
** Adopt the multi-step write contract for {{updatePackaging}} (elastic step included — ADR-013 scope, 🟠 draft); migrate the packet-information reads that render post-save state.
* *Required changes:*
** Saga-status rendering; packet reads re-pointed with the save flow to avoid mixed-endpoint reads of just-written data.

*Acceptance Criteria*

1. Partial failure visible and actionable; packet info reflects the save without endpoint mixing.

*Testing*

* Induced step-failure tests; save-then-read consistency test.

* *Risk:* High — write-then-read consistency across the cutover boundary.
* *Estimated effort:* 5–8 days

---

## Watchlist

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
