Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,External Dependency,Status,Description
Story,BOM-BE-F-01,(BOM) Implement Product.productBoms / boms / packagingBoms (internal) [BOM-BE-F-01],,Federate BreakDown Product,F,M,dgs-migration,bom,field-resolver,,,,To Do,"*Acceptance Criteria:*
1. `Product.productBoms/boms/packagingBoms` resolve via `bomService` internally
2. the equivalent product-side resolvers are removed
3. `boms(types)` filters by bom type
4. no gateway hop
5. Field resolver uses a `MappedBatchLoader<String, List<SPARK_Bom>>` (`bomsByProductIdLoader`) — when the parent query returns N products, boms are resolved in 1 batched call (not N)

*Full story:* be-04-stories.md#BOM-BE-F-01"
Story,BOM-BE-F-02,(BOM) Fill ResourcesCount.bomsCount (internal) [BOM-BE-F-02],,Federate BreakDown Product,F,XS,dgs-migration,bom,field-resolver,,,,To Do,"*Acceptance Criteria:*
1. `bomsCount` resolves internally on `ResourcesCount`
2. count matches current elastic semantics
3. no gateway hop for this field

*Full story:* be-04-stories.md#BOM-BE-F-02"
Story,BOM-BE-G-01,(BOM) Bom field resolvers (9 shared fields) [BOM-BE-G-01],,Federate BreakDown Product,G,M,dgs-migration,bom,field-resolver,,,"teams, user-profile, vmm, workspaceV2",To Do,"*Acceptance Criteria:*
1. All 9 fields resolve on `Bom` from one impl
2. `product` null when `parentId` not `PID*` (defensive guard; in practice always `PID*`, per the confirmed decision)
3. Sibling fields emit correct `@key`s for federation
4. No ACL plumbing introduced

*Full story:* be-04-stories.md#BOM-BE-G-01"
Story,BOM-BE-G-03,(BOM) BomMaterial field resolvers (8 fields) [BOM-BE-G-03],,Federate BreakDown Product,G,M,dgs-migration,bom,field-resolver,,,"materialHub, tag",To Do,"*Acceptance Criteria:*
1. `genericMaterialType` returns hub value when `relatedMaterialType` differs from local, else local
2. `origins`/`certifications` filtered to known codes and enriched to `{code,description}`
3. `weight` uses UoM fallback code 23 (grams)
4. Hub fetched once per material

*Full story:* be-04-stories.md#BOM-BE-G-03"
Story,BOM-BE-G-04,(BOM) BomPackagingMaterial field resolvers (2 fields) [BOM-BE-G-04],,Federate BreakDown Product,G,XS,dgs-migration,bom,field-resolver,,,,To Do,"*Acceptance Criteria:*
1. `impressionDetails` = parent impressions
2. `countryOfOrigin` resolves from `countryOfOriginIds` (empty → `[]`)

*Full story:* be-04-stories.md#BOM-BE-G-04"
Story,BOM-BE-G-05,(BOM) BomFabricMaterial field resolvers (4 fields) [BOM-BE-G-05],,Federate BreakDown Product,G,XS,dgs-migration,bom,field-resolver,,,,To Do,"*Acceptance Criteria:*
1. Returns the matched fabricSpecCombo or `{id}`
2. `weight`/`countryOfOrigin` as G-03

*Full story:* be-04-stories.md#BOM-BE-G-05"
Story,BOM-BE-G-06,(BOM) BomFabricSpecMaterial field resolvers (4 fields) [BOM-BE-G-06],,Federate BreakDown Product,G,XS,dgs-migration,bom,field-resolver,,,,To Do,"*Acceptance Criteria:*
1. Returns fabric spec or `{id}`
2. weight/countryOfOrigin as G-03

*Full story:* be-04-stories.md#BOM-BE-G-06"
Story,BOM-BE-G-07,(BOM) BomCombinationMaterial field resolvers (4 fields) [BOM-BE-G-07],,Federate BreakDown Product,G,XS,dgs-migration,bom,field-resolver,,,,To Do,"*Acceptance Criteria:*
1. Returns combination or `{id}`
2. weight/countryOfOrigin as G-03

*Full story:* be-04-stories.md#BOM-BE-G-07"
Story,BOM-BE-G-08,(BOM) BomTrimMaterial field resolvers (7 fields) — trim size dispatchers [BOM-BE-G-08],,Federate BreakDown Product,G,L,dgs-migration,bom,field-resolver,,,"location, trim",To Do,"*Acceptance Criteria:*
1. `sizeValue` matches `getTrimSizeValue` for all 15 trim types (parity table) incl. THREAD/LABEL subtype branches
2. `sizeCaption` returns the correct `{edit,view}` per type incl. compatible-size and finished-size cases
3. `materialLibraryUom` matches via string-coerced code
4. `facilityName` returns the pre-set value if present, else the resolved VMM facility name
5. Trim is fetched once per material (one REST call)

*Test Cases:*
* [ ] Unit: 15 trim-type `sizeValue` cases
* [ ] Unit: caption edit/view per type
* [ ] Unit: UoM string coercion
* [ ] Unit: facilityName pre-set vs resolved
* [ ] Unit: single trim fetch
* [ ] Parity: recorded trim fixtures

*Full story:* be-04-stories.md#BOM-BE-G-08

*Complex — broken into sub-tasks:* G-08-1 dispatcher scaffold + type resolution · G-08-2 7 TrimMaterial field resolvers"
Story,BOM-BE-G-09,(BOM) BomWashMaterial field resolvers (4 fields) [BOM-BE-G-09],,Federate BreakDown Product,G,XS,dgs-migration,bom,field-resolver,,,,To Do,"*Acceptance Criteria:*
1. Returns wash or `{id}`
2. weight/countryOfOrigin as G-03

*Full story:* be-04-stories.md#BOM-BE-G-09"
Story,BOM-BE-G-10,(BOM) Impression library-resource resolution (shared internal/external branch + MaterialDataLoader) [BOM-BE-G-10],,Federate BreakDown Product,G,L,dgs-migration,bom,field-resolver,,,,To Do,"*Acceptance Criteria:*
1. Internal path resolves `libraryResource` via material-by-id; external path via proxy-id search
2. `bomIds` come from DGS local context, not field args (the fragile `args.ids` contract is removed)
3. Missing `libraryResource.id` → null
4. 5 color fields resolve via batched material loader
5. `G-11`/`G-12`/`G-13` call this shared service rather than re-implementing the branch

*Test Cases:*
* [ ] Unit: internal branch
* [ ] Unit: external branch (proxyIds)
* [ ] Unit: null id
* [ ] Unit: color batch
* [ ] Parity: internal vs external

*Full story:* be-04-stories.md#BOM-BE-G-10"
Story,BOM-BE-G-11,(BOM) BomFabricLibraryImpressionDetails.libraryResource [BOM-BE-G-11],,Federate BreakDown Product,G,M,dgs-migration,bom,field-resolver,,G-10,,To Do,"*Acceptance Criteria:*
1. Same behaviour as `G-10`'s `libraryResource` for this type
2. Uses local-context `bomIds`

*Full story:* be-04-stories.md#BOM-BE-G-11"
Story,BOM-BE-G-12,(BOM) BomTrimLibraryImpressionDetails field resolvers (3 fields) [BOM-BE-G-12],,Federate BreakDown Product,G,M,dgs-migration,bom,field-resolver,,G-10,search,To Do,"*Acceptance Criteria:*
1. `libraryResource` behaves as `G-10`
2. `groundColor`/`textColor` resolve via material loader

*Full story:* be-04-stories.md#BOM-BE-G-12"
Story,BOM-BE-G-13,(BOM) BomTrimZipperLibraryImpressionDetails field resolvers (3 colors) [BOM-BE-G-13],,Federate BreakDown Product,G,XS,dgs-migration,bom,field-resolver,,G-10,search,To Do,"*Acceptance Criteria:*
1. Three color fields resolve by id
2. Missing id → null

*Full story:* be-04-stories.md#BOM-BE-G-13"
Story,BOM-BE-G-14,(BOM) Trivial pass-through fields (bundle) [BOM-BE-G-14],,Federate BreakDown Product,G,XS,dgs-migration,bom,field-resolver,,,,To Do,"*Acceptance Criteria:*
1. `BomMaterialType.id` = `code_description`
2. `impressionDetails` maps from `impressions`
3. `libraryResourceId` from nested id
4. No EXT calls

*Full story:* be-04-stories.md#BOM-BE-G-14"
Story,BOM-BE-G-15,(BOM) BomMaterialSearchResult field resolvers (5 fields) [BOM-BE-G-15],,Federate BreakDown Product,G,M,dgs-migration,bom,field-resolver,,C-02,"fabric, search",To Do,"*Acceptance Criteria:*
1. `description`/`status` handle both shapes
2. `fabricSpec`/`fabric`/`fabricId` gated by `type`
3. `relatedMaterials` buckets `intentLineIds` correctly
4. `proxyIds` not mutated (copy used)

*Full story:* be-04-stories.md#BOM-BE-G-15"
Story,BOM-BE-G-17,"(BOM) supplier entity references on material rows (recommended, PO-gated) [BOM-BE-G-17]",,Federate BreakDown Product,G,M,dgs-migration,bom,field-resolver,,G-01,,Recommended (PO-gated — federation-review/03 §2 REC-1; answer OQ-3 snapshot-semantics first),"*Acceptance Criteria:*
1. PO approval recorded (OQ-5) and OQ-3 answered before implementation starts
2. `supplier` present on the interface + all 7 impls
3. `supplierId`/`supplierName` continue to return unchanged values (parity)
4. Stub emission only — no direct VMM calls from the BOM subgraph

*Full story:* be-04-stories.md#BOM-BE-G-17"
Epic,,Federate BreakDown Product — Frontend,Federate BreakDown Product — Frontend,,,,fed-graphql-fe,frontend,epic,,,,,"Umbrella epic for the pdex-ui-react frontend migration to the federated GraphQL gateway. Holds the frontend stories for the 8 phase-1 domains (Product, Impression, BOM, Measurement, Product Details, Packaging, Watchlist, Claims); platform enablement (flag, codegen, cache remap, fragment sweep, dynamic-gql expansion) is already complete. Every story lists the backend stories it depends on; a frontend story is Done only after its backend dependencies are delivered."
Story,BOM-FE-001,[BOM FE] Statically expand BOM fragment factories (pre-cutover) [BOM-FE-001],,Federate BreakDown Product — Frontend,FE,L,fed-graphql-fe,bom,refactor,,,,To Do,"*Implementation Order:* 38 of 44 (BOM combined — frontend #1, cutover step 1)
*Domain:* BOM — *Team:* Frontend — *Owner:* FE-1
*Priority:* High — *Parallelizable:* No

*Depends On:*
* None

*Blocks:*
* BOM-FE-002 — Migrate BOM core reads

* *Type:* Refactor · *Impact:* High · *Domain:* bom
* *Depends on:* —
* *Operations:* —

* *Business objective:*
** Unblock codegen and validation for every BOM document before cutover work starts.
* *Technical objective:*
** Land the BOM share of the dynamic-gql static expansion (delivered platform pattern: {{BUILD_FILES_FRAGMENT}}, {{BOM_FABRIC_SPEC_COMBO_DETAILS}}) and regenerate all embedding documents in {{product-queries/BomQueries.ts}}.
* *Background / current implementation:*
** The factories are embedded in the widest BOM read documents ({{getBomByIds}} variants); every downstream BOM story depends on their static form.
* *Required changes:*
** Behaviour-neutral expansion on the legacy schema; document-text snapshot proves equivalence.

*Acceptance Criteria*

1. {{BomQueries.ts}} contains only static documents; codegen validates all of them.

*Testing*

* Document-text snapshots; existing BOM screen tests unchanged.

* *Risk:* Medium.
* *Estimated effort:* 3–4 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,BOM-FE-002,[BOM FE] Migrate BOM core reads [BOM-FE-002],,Federate BreakDown Product — Frontend,FE,L,fed-graphql-fe,bom,query-migration,,BOM-BE-A-04 BOM-BE-B-01 BOM-BE-B-03 BOM-BE-B-04 BOM-BE-G-01 BOM-BE-G-03 BOM-BE-G-08 BOM-BE-G-12 BOM-BE-G-13 BOM-BE-G-17 BOM-FE-001,"location, materialHub, search, tag, teams, trim, user-profile, vmm, workspaceV2",To Do,"*Implementation Order:* 40 of 44 (BOM combined — frontend #3, cutover step 4)
*Domain:* BOM — *Team:* Frontend — *Owner:* FE-1
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* BOM-BE-A-04 — @DgsTypeResolver for the 2 BOM interfaces
* BOM-BE-B-01 — getBomByIds data fetcher
* BOM-BE-B-03 — getBomStatus
* BOM-BE-B-04 — getBomByParentId data fetcher
* BOM-BE-G-01 — Bom field resolvers
* BOM-BE-G-03 — BomMaterial field resolvers
* BOM-BE-G-08 — BomTrimMaterial field resolvers  — trim size dispatchers
* BOM-BE-G-12 — BomTrimLibraryImpressionDetails field resolvers
* BOM-BE-G-13 — BomTrimZipperLibraryImpressionDetails field resolvers
* BOM-BE-G-17 — supplier entity references on material rows
* BOM-FE-001 — Statically expand BOM fragment factories (pre-cutover)

*Blocks:*
* BOM-FE-007 — Adopt BOM `supplier` entity references (optional, PO-gated)

* *Type:* Query migration · *Impact:* High · *Domain:* bom
* *Depends on:* BOM-BE-A-04, BOM-BE-B-01, BOM-BE-B-03, BOM-BE-B-04, BOM-BE-G-01, BOM-BE-G-03, BOM-BE-G-08, BOM-BE-G-12, BOM-BE-G-13, BOM-BE-G-17, BOM-FE-001
* *Operations:* {{getBomByIds}}, {{getBomByParentId}}, {{getBomStatus}}, {{getBomComponentStatus}}

* *Business objective:*
** BOM detail and status views read from the federated graph with unchanged behaviour.
* *Technical objective:*
** Migrate the by-id/by-parent reads and status reads (3 {{getBomByIds}} variants with different selection widths).
* *Background / current implementation:*
** {{product-queries/BomQueries.ts}} + {{spark-ui-admin}}; heavy fragment composition ({{BomDetails}}, {{MaterialDetails}}, supplier/combo fragments).
* *Required changes:*
** Fragment re-target; nested entity selections for material/supplier references per the federated {{Bom}} schema.

*Acceptance Criteria*

1. BOM detail renders identically under the flag across fixture BOMs (fabric, trim, packaging component mixes).
2. One {{Bom}} cache entity is shared across all migrated documents.

*Testing*

* Response JSON diff per variant; BOM screen integration suite.

* *Risk:* High — widest fragment graph after product.
* *Estimated effort:* 6–10 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,BOM-FE-003,[BOM FE] Migrate BOM search and elastic reads [BOM-FE-003],,Federate BreakDown Product — Frontend,FE,L,fed-graphql-fe,bom,query-migration,,BOM-BE-C-01 BOM-BE-G-01 BOM-BE-G-14 BOM-BE-S-03,"teams, user-profile, vmm, workspaceV2",To Do,"*Implementation Order:* 42 of 44 (BOM combined — frontend #5, cutover step 5)
*Domain:* BOM — *Team:* Frontend — *Owner:* FE-1
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* BOM-BE-C-01 — getBomElastic data fetcher
* BOM-BE-G-01 — Bom field resolvers
* BOM-BE-G-14 — Trivial pass-through fields
* BOM-BE-S-03

*Blocks:*
* None

* *Type:* Query migration · *Impact:* High · *Domain:* bom
* *Depends on:* BOM-BE-C-01, BOM-BE-G-01, BOM-BE-G-14, BOM-BE-S-03
* *Operations:* {{getBomElastic}}, {{searchMaterialsBom}}

* *Business objective:*
** BOM listing and material search inside BOM keep parity through the search cutover.
* *Technical objective:*
** Migrate {{getBomElastic}} and {{searchMaterialsBom}} after the elastic read-hub decision lands (BOM-BE-S-03 carries the spike outcome).
* *Background / current implementation:*
** List screens page through elastic-backed results; {{MAX_BOM_SEARCH_SIZE}} constant caps page size client-side.
* *Required changes:*
** Adopt ratified search shapes; verify paging/caps unchanged.

*Acceptance Criteria*

1. Search results, ordering and paging match legacy fixtures.

*Testing*

* Search fixture parity tests; list-screen pagination tests.

* *Risk:* High — blocked on the search spike.
* *Estimated effort:* 5–8 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,BOM-FE-004,[BOM FE] Migrate BOM master-data reads [BOM-FE-004],,Federate BreakDown Product — Frontend,FE,S,fed-graphql-fe,bom,query-migration,,BOM-BE-B-05 BOM-BE-B-06 BOM-BE-B-07 BOM-BE-B-08 BOM-BE-G-14,,To Do,"*Implementation Order:* 41 of 44 (BOM combined — frontend #4, cutover step 4)
*Domain:* BOM — *Team:* Frontend — *Owner:* FE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* BOM-BE-B-05 — getBomMaterialTypes
* BOM-BE-B-06 — getBomPackagingMaterialTypes
* BOM-BE-B-07 — getBomPackagingSubstrates
* BOM-BE-B-08 — getBomPackagingUnitOfMeasure
* BOM-BE-G-14 — Trivial pass-through fields

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Low · *Domain:* bom
* *Depends on:* BOM-BE-B-05, BOM-BE-B-06, BOM-BE-B-07, BOM-BE-B-08, BOM-BE-G-14
* *Operations:* {{getBomMaterialTypes}}, {{getBomPackagingMaterialTypes}}, {{getBomPackagingSubstrates}}, {{getBomPackagingUnitOfMeasure}}

* *Business objective:*
** BOM editors keep their dropdown/master data.
* *Technical objective:*
** Re-point the 4 master-data queries ({{getBomPackagingMasterData}} document bundles several of them).
* *Background / current implementation:*
** Static reference data, cached client-side per session.
* *Required changes:*
** Endpoint re-point + type regeneration only; {{cache-first}} policy retained.

*Acceptance Criteria*

1. Dropdown contents identical; one fetch per session per master-data set.

*Testing*

* Fixture equality tests.

* *Risk:* Low.
* *Estimated effort:* 2–3 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,BOM-FE-005,[BOM FE] Migrate BOM supplier reads [BOM-FE-005],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,bom,query-migration,,BOM-BE-C-03 BOM-BE-C-04 BOM-BE-C-05,,To Do,"*Implementation Order:* 39 of 44 (BOM combined — frontend #2, cutover step 2)
*Domain:* BOM — *Team:* Frontend — *Owner:* FE-1
*Priority:* Medium — *Parallelizable:* No

*Depends On:*
* BOM-BE-C-03 — getComboSupplierForBom data fetcher
* BOM-BE-C-04 — getValidTrimSuppliersForBom data fetcher
* BOM-BE-C-05 — getValidRawMaterialSuppliersForBom data fetcher

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Medium · *Domain:* bom
* *Depends on:* BOM-BE-C-03, BOM-BE-C-04, BOM-BE-C-05
* *Operations:* {{getComboSupplierForBom}}, {{getValidTrimSuppliersForBom}}, {{getValidRawMaterialSuppliersForBom}}

* *Business objective:*
** Supplier pickers in the BOM editor stay accurate.
* *Technical objective:*
** Migrate the 3 supplier-lookup queries ({{getValidSuppliersForBom}} document).
* *Background / current implementation:*
** Supplier results join VMM business-partner data — flat partner fields may become {{VMM_BusinessPartner}} stubs.
* *Required changes:*
** Selection updates for partner entity nesting; picker component model updates.

*Acceptance Criteria*

1. Picker options and disabled states match legacy fixtures.

*Testing*

* Picker component tests across fixture partner sets.

* *Risk:* Medium.
* *Estimated effort:* 3–5 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
