Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,External Dependency,Status,Description
Story,CLAIM-BE-D-03,(Claims) requestClaimExport [CLAIM-BE-D-03],,Federate BreakDown Product,D,XS,dgs-migration,claims,mutation,,B-01,,To Do,"*Acceptance Criteria:*
1. returns the request id

*Full story:* be-04-stories.md#CLAIM-BE-D-03"
Story,CLAIM-BE-D-04,(Claims) lockClaim [CLAIM-BE-D-04],,Federate BreakDown Product,D,XS,dgs-migration,claims,mutation,,B-01,,To Do,"*Acceptance Criteria:*
1. locks the claim

*Full story:* be-04-stories.md#CLAIM-BE-D-04"
Story,CLAIM-BE-D-05,(Claims) unlockClaim [CLAIM-BE-D-05],,Federate BreakDown Product,D,XS,dgs-migration,claims,mutation,,B-01,,To Do,"*Acceptance Criteria:*
1. unlocks the claim

*Full story:* be-04-stories.md#CLAIM-BE-D-05"
Story,CLAIM-BE-E-01,(Claims) updateClaim (proxy ACL + multi-step write) [CLAIM-BE-E-01],,Federate BreakDown Product,E,L,dgs-migration,claims,complex,,"SPIKE-01, B-01, product (`PRODUCT-BE-E-00`, the shared `WriteSaga` module)",,To Do,"*Requires spike:* SPIKE-01 (Non-Atomic Write Saga) — see program spike

*Acceptance Criteria:*
1. workspace assoc runs when present
2. body update + throw-on-error
3. partial-failure strategy

*Test Cases:*
* [ ] body-only
* [ ] +workspace
* [ ] validation-error→throw
* [ ] partial-failure
* [ ] Parity: DGS response matches spark-internal-graphql baseline

*Full story:* be-04-stories.md#CLAIM-BE-E-01

*Complex — broken into sub-tasks:* E-01-1 body PUT + workspace call · E-01-2 ACL proxy + orchestration"
Story,CLAIM-BE-H-01,(Claims) Product.claims (federation contribution) [CLAIM-BE-H-01],,Federate BreakDown Product,H,M,dgs-migration,claims,entity-resolver,,"B-01, product (`PRODUCT-BE-F-14`, product-side stub alignment, also waits on the `Product` entity existing, plm-product Phase A)",,To Do,"*Acceptance Criteria:*
1. `Product.claims` resolves via federation
2. parity vs the current in-gateway resolver
3. Entity fetcher uses a `MappedBatchLoader<String, Claims>` (`claimByIdLoader`) — batches all `Product.claims` resolutions within a single gateway request into one REST call. Returns `null` for unknown IDs (federation spec)
4. Under a `getProducts(ids: [50 ids]) { claims { ... } }` query, exactly **1** batched call to the claims backend (not 50)

*Full story:* be-04-stories.md#CLAIM-BE-H-01"
Story,CLAIM-BE-H-02,(Claims) ResourcesCount.claims (TechPack — claims side of PRODUCT-BE-H-04) [CLAIM-BE-H-02],,Federate BreakDown Product,H,XS,dgs-migration,claims,entity-resolver,,"B-01, product (`PRODUCT-BE-E-03`, TechPack facade, also `PRODUCT-BE-F-14` contract alignment)",,To Do,"*Acceptance Criteria:*
1. field resolves on the federated `ResourcesCount`; parity vs facade

*Full story:* be-04-stories.md#CLAIM-BE-H-02"
Story,CLAIM-BE-G-01,(Claims) access + currentUserPermissions + participantDetails [CLAIM-BE-G-01],,Federate BreakDown Product,G,M,dgs-migration,claims,field-resolver,,B-01,user-profile,To Do,"*Acceptance Criteria:*
1. each resolves; null-safe

*Full story:* be-04-stories.md#CLAIM-BE-G-01"
Story,CLAIM-BE-G-02,(Claims) createdBy + updatedBy + businessPartner + designPartner [CLAIM-BE-G-02],,Federate BreakDown Product,G,M,dgs-migration,claims,field-resolver,,B-01,"user-profile, vmm",To Do,"*Acceptance Criteria:*
1. all 3 BP branches correct (incl. `bpId:0` Target)
2. null id → null user

*Full story:* be-04-stories.md#CLAIM-BE-G-02"
Story,CLAIM-BE-G-03,(Claims) product + parentDetails (otherClaimBps / systemTeams / droppedPartnerIds) [CLAIM-BE-G-03],,Federate BreakDown Product,G,L,dgs-migration,claims,field-resolver,,"B-01, G-06","product, search",To Do,"*Acceptance Criteria:*
1. `product` null when not `PID*`
2. `otherClaimBps`/`systemTeams` elastic queries match source; empty-BP → `{content:[]}`

*Test Cases:*
* [ ] product branch
* [ ] otherClaimBps
* [ ] systemTeams
* [ ] empty BPs

*Full story:* be-04-stories.md#CLAIM-BE-G-03"
Story,CLAIM-BE-G-04,(Claims) workspaces + ClaimSubstantiate.substantiatedBy + ClaimDetails.claimName [CLAIM-BE-G-04],,Federate BreakDown Product,G,M,dgs-migration,claims,field-resolver,,B-01,"user-profile, workspaceV2",To Do,"*Acceptance Criteria:*
1. each resolves; `workspaces` null when empty
2. `claimName` mirrors `guestFacingClaim`

*Full story:* be-04-stories.md#CLAIM-BE-G-04"
Story,CLAIM-BE-G-06,(Claims) Shared value-type alignment (@shareable instead of entity stubs) [CLAIM-BE-G-06],,Federate BreakDown Product,G,XS,dgs-migration,claims,field-resolver,,B-01,,To Do,"*Acceptance Criteria:*
1. Claims subgraph composes with plm-product with zero `INVALID_FIELD_SHARING`/value-type conflicts
2. `statuses` / `currentUserPermissions` / `systemTeams` return locally-resolved data (parity vs the old gateway)
3. `TeamPaged.content: [TeamV2]` resolves against the claims elastic response (map result rows to `{teamId}` stubs); documented
4. Revisit note recorded for the phase-2 team subgraph (TeamV2 becomes its full entity then; today it is a stitched stub)

*Full story:* be-04-stories.md#CLAIM-BE-G-06"
Epic,,Federate BreakDown Product — Frontend,Federate BreakDown Product — Frontend,,,,fed-graphql-fe,frontend,epic,,,,,"Umbrella epic for the pdex-ui-react frontend migration to the federated GraphQL gateway. Holds the frontend stories for the 8 phase-1 domains (Product, Impression, BOM, Measurement, Product Details, Packaging, Watchlist, Claims); platform enablement (flag, codegen, cache remap, fragment sweep, dynamic-gql expansion) is already complete. Every story lists the backend stories it depends on; a frontend story is Done only after its backend dependencies are delivered."
Story,CLAIM-FE-001,[Claims FE] Split the claim fragment factory and re-target claim fragments [CLAIM-FE-001],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,claims,refactor,,,,To Do,"*Implementation Order:* 21 of 24 (Claims combined — frontend #1, cutover step 1)
*Domain:* Claims — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* No

*Depends On:*
* None

*Blocks:*
* CLAIM-FE-002 — Migrate claim reads (first cross-subgraph cutover)

* *Type:* Refactor · *Impact:* Medium · *Domain:* claims
* *Depends on:* —
* *Operations:* —

* *Business objective:*
** Claim documents become statically valid before the first cross-subgraph cutover.
* *Technical objective:*
** Land the claims share of the dynamic-gql static expansion (delivered platform pattern): {{FULL_CLAIM_DETAILS(includeWorkspaces)}} → two static fragments; re-target {{CLAIM_DETAILS_FRAGMENT}} / {{CLAIM_WORKSPACE_PRODUCT_FRAGMENT}}.
* *Background / current implementation:*
** The factory is consumed from {{claims}} and {{spark-legacy}} template-library flows.
* *Required changes:*
** Behaviour-neutral expansion; call sites select the with/without-workspaces variant explicitly.

*Acceptance Criteria*

1. No runtime-composed claim documents remain; codegen validates all claim documents.

*Testing*

* Document-text snapshots; claim screen tests unchanged.

* *Risk:* Low.
* *Estimated effort:* 2–3 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,CLAIM-FE-002,[Claims FE] Migrate claim reads (first cross-subgraph cutover) [CLAIM-FE-002],,Federate BreakDown Product — Frontend,FE,L,fed-graphql-fe,claims,query-migration,,CLAIM-BE-B-01 CLAIM-BE-B-02 CLAIM-BE-B-03 CLAIM-BE-B-04 CLAIM-BE-G-01 CLAIM-BE-G-02 CLAIM-BE-G-03 CLAIM-FE-001 PRODUCT-BE-H-06,"product, search, user-profile, vmm",To Do,"*Implementation Order:* 23 of 24 (Claims combined — frontend #3, cutover step 4)
*Domain:* Claims — *Team:* Frontend — *Owner:* FE-2
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims
* CLAIM-BE-B-02 — getClaimByIds
* CLAIM-BE-B-03 — getCommunicationChannels
* CLAIM-BE-B-04 — getAllClaimsAbout
* CLAIM-BE-G-01 — access + currentUserPermissions + participantDetails
* CLAIM-BE-G-02 — createdBy + updatedBy + businessPartner + designPartner
* CLAIM-BE-G-03 — product + parentDetails
* CLAIM-FE-001 — Split the claim fragment factory and re-target claim fragments
* PRODUCT-BE-H-06

*Blocks:*
* None

* *Type:* Query migration · *Impact:* High · *Domain:* claims
* *Depends on:* CLAIM-BE-B-01, CLAIM-BE-B-02, CLAIM-BE-B-03, CLAIM-BE-B-04, CLAIM-BE-G-01, CLAIM-BE-G-02, CLAIM-BE-G-03, CLAIM-FE-001, PRODUCT-BE-H-06
* *Operations:* {{getClaims}}, {{getClaimByIds}}, {{getCommunicationChannels}}, {{getAllClaimsAbout}}, {{getClaimComponentStatus}}

* *Business objective:*
** Claim views read from the {{spark-claims}} subgraph through the router — the program's first cross-subgraph entity resolution in production.
* *Technical objective:*
** Migrate the 5 read operations; the claim → product entity hop ({{Claims.product}}) exercises {{Product @key}} resolution across subgraphs.
* *Background / current implementation:*
** {{claims/ClaimQueries.ts}} + {{spark-legacy}} template library + {{spark-ui-admin}}; {{getWorkspaceV2}} inside ClaimQueries is a workspace-service call (out of scope — stays on its current endpoint).
* *Required changes:*
** Fragment re-target; error-policy {{all}} (claim screens must render if the product subgraph is degraded).

*Acceptance Criteria*

1. Claim list/detail render identically under the flag; product data inside claims resolves via entity reference.
2. Product-subgraph failure yields partial claim render, not a blank screen.

*Testing*

* Cross-subgraph fixture tests incl. induced product-subgraph failure; claim screen integration suite.

* *Risk:* High — first cross-subgraph dependency in production.
* *Estimated effort:* 6–10 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,CLAIM-FE-003,[Claims FE] Migrate claim simple mutations and export [CLAIM-FE-003],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,claims,mutation-migration,,CLAIM-BE-D-01 CLAIM-BE-D-02 CLAIM-BE-D-03 CLAIM-BE-D-04 CLAIM-BE-D-05,,To Do,"*Implementation Order:* 22 of 24 (Claims combined — frontend #2, cutover step 3)
*Domain:* Claims — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* No

*Depends On:*
* CLAIM-BE-D-01 — createClaim
* CLAIM-BE-D-02 — bulkUpdateClaim
* CLAIM-BE-D-03 — requestClaimExport
* CLAIM-BE-D-04 — lockClaim
* CLAIM-BE-D-05 — unlockClaim

*Blocks:*
* None

* *Type:* Mutation migration · *Impact:* Medium · *Domain:* claims
* *Depends on:* CLAIM-BE-D-01, CLAIM-BE-D-02, CLAIM-BE-D-03, CLAIM-BE-D-04, CLAIM-BE-D-05
* *Operations:* {{createClaim}}, {{bulkUpdateClaim}}, {{lockClaim}}, {{unlockClaim}}, {{requestClaimExport}}

* *Business objective:*
** Claim create, bulk-update, lock and export flows write through the federated graph.
* *Technical objective:*
** Migrate the 5 single-step mutations with response-driven cache updates.
* *Required changes:*
** Input renames; per-item outcomes on bulk update; export request/ack unchanged.

*Acceptance Criteria*

1. Each flow completes with the UI reflecting the write; bulk shows per-item outcomes.

*Testing*

* Mutation unit tests; create/lock E2E.

* *Risk:* Medium.
* *Estimated effort:* 4–6 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,CLAIM-FE-004,[Claims FE] Migrate `updateClaim` multi-step write handling [CLAIM-FE-004],,Federate BreakDown Product — Frontend,FE,L,fed-graphql-fe,claims,mutation-migration-(complex),,CLAIM-BE-E-01,,To Do,"*Implementation Order:* 24 of 24 (Claims combined — frontend #4, cutover step 4)
*Domain:* Claims — *Team:* Frontend — *Owner:* FE-2
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-E-01 — updateClaim

*Blocks:*
* None

* *Type:* Mutation migration (complex) · *Impact:* High · *Domain:* claims
* *Depends on:* CLAIM-BE-E-01
* *Operations:* {{updateClaim}}

* *Business objective:*
** Claim edits keep their guarantees through the proxy-ACL multi-step write, with correct response shapes.
* *Technical objective:*
** Adopt the ratified write contract; do not codify the legacy camelCase response bug — the federated response is the corrected shape.
* *Background / current implementation:*
** {{claims}} + {{spark-fabric}} utils + {{spark-legacy}} template edit all call {{updateClaim}}; some client code compensates for the camelCase bug.
* *Required changes:*
** Remove bug-compensation mapping; saga-status rendering; shared handling across the 3 call sites.

*Acceptance Criteria*

1. Claim edit succeeds from all 3 call sites with the corrected response shape.
2. Partial failure visible and actionable.

*Testing*

* Contract tests per call site; induced step-failure test.

* *Risk:* High — behavioural change (bug removal) across multiple libraries.
* *Estimated effort:* 5–8 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
