Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,External Dependency,Status,Description
Story,CLAIM-BE-D-03,(Claims) requestClaimExport [CLAIM-BE-D-03],,Federate BreakDown Product,D,XS,dgs-migration,claims,mutation,,B-01,,To Do,"*Acceptance Criteria:*
1. returns the request id

*Full story:* be-04-stories.md#CLAIM-BE-D-03"
Story,CLAIM-BE-D-04,(Claims) lockClaim [CLAIM-BE-D-04],,Federate BreakDown Product,D,XS,dgs-migration,claims,mutation,,B-01,,To Do,"*Acceptance Criteria:*
1. locks the claim

*Full story:* be-04-stories.md#CLAIM-BE-D-04"
Story,CLAIM-BE-D-05,(Claims) unlockClaim [CLAIM-BE-D-05],,Federate BreakDown Product,D,XS,dgs-migration,claims,mutation,,B-01,,To Do,"*Acceptance Criteria:*
1. unlocks the claim

*Full story:* be-04-stories.md#CLAIM-BE-D-05"
Story,CLAIM-BE-E-01,(Claims) updateClaim (proxy ACL + multi-step write) [CLAIM-BE-E-01],,Federate BreakDown Product,E,L,dgs-migration,claims,complex,,"SPIKE-01, B-01, product (`PRODUCT-BE-E-00`, the shared `WriteSaga` module)",,To Do,"*Requires spike:* SPIKE-01 (Non-Atomic Write Saga) — see program spike

*Acceptance Criteria:*
1. workspace assoc runs when present
2. body update + throw-on-error
3. partial-failure strategy

*Test Cases:*
* [ ] body-only
* [ ] +workspace
* [ ] validation-error→throw
* [ ] partial-failure
* [ ] Parity: DGS response matches spark-internal-graphql baseline

*Full story:* be-04-stories.md#CLAIM-BE-E-01

*Complex — broken into sub-tasks:* E-01-1 body PUT + workspace call · E-01-2 ACL proxy + orchestration"
Story,CLAIM-BE-H-01,(Claims) Product.claims (federation contribution) [CLAIM-BE-H-01],,Federate BreakDown Product,H,M,dgs-migration,claims,entity-resolver,,"B-01, product (`PRODUCT-BE-F-14`, product-side stub alignment, also waits on the `Product` entity existing, plm-product Phase A)",,To Do,"*Acceptance Criteria:*
1. `Product.claims` resolves via federation
2. parity vs the current in-gateway resolver
3. Entity fetcher uses a `MappedBatchLoader<String, Claims>` (`claimByIdLoader`) — batches all `Product.claims` resolutions within a single gateway request into one REST call. Returns `null` for unknown IDs (federation spec)
4. Under a `getProducts(ids: [50 ids]) { claims { ... } }` query, exactly **1** batched call to the claims backend (not 50)

*Full story:* be-04-stories.md#CLAIM-BE-H-01"
Story,CLAIM-BE-H-02,(Claims) ResourcesCount.claims (TechPack — claims side of PRODUCT-BE-H-04) [CLAIM-BE-H-02],,Federate BreakDown Product,H,XS,dgs-migration,claims,entity-resolver,,"B-01, product (`PRODUCT-BE-E-03`, TechPack facade, also `PRODUCT-BE-F-14` contract alignment)",,To Do,"*Acceptance Criteria:*
1. field resolves on the federated `ResourcesCount`; parity vs facade

*Full story:* be-04-stories.md#CLAIM-BE-H-02"
Story,CLAIM-BE-G-01,(Claims) access + currentUserPermissions + participantDetails [CLAIM-BE-G-01],,Federate BreakDown Product,G,M,dgs-migration,claims,field-resolver,,B-01,user-profile,To Do,"*Acceptance Criteria:*
1. each resolves; null-safe

*Full story:* be-04-stories.md#CLAIM-BE-G-01"
Story,CLAIM-BE-G-02,(Claims) createdBy + updatedBy + businessPartner + designPartner [CLAIM-BE-G-02],,Federate BreakDown Product,G,M,dgs-migration,claims,field-resolver,,B-01,"user-profile, vmm",To Do,"*Acceptance Criteria:*
1. all 3 BP branches correct (incl. `bpId:0` Target)
2. null id → null user

*Full story:* be-04-stories.md#CLAIM-BE-G-02"
Story,CLAIM-BE-G-03,(Claims) product + parentDetails (otherClaimBps / systemTeams / droppedPartnerIds) [CLAIM-BE-G-03],,Federate BreakDown Product,G,L,dgs-migration,claims,field-resolver,,"B-01, G-06","product, search",To Do,"*Acceptance Criteria:*
1. `product` null when not `PID*`
2. `otherClaimBps`/`systemTeams` elastic queries match source; empty-BP → `{content:[]}`

*Test Cases:*
* [ ] product branch
* [ ] otherClaimBps
* [ ] systemTeams
* [ ] empty BPs

*Full story:* be-04-stories.md#CLAIM-BE-G-03"
Story,CLAIM-BE-G-04,(Claims) workspaces + ClaimSubstantiate.substantiatedBy + ClaimDetails.claimName [CLAIM-BE-G-04],,Federate BreakDown Product,G,M,dgs-migration,claims,field-resolver,,B-01,"user-profile, workspaceV2",To Do,"*Acceptance Criteria:*
1. each resolves; `workspaces` null when empty
2. `claimName` mirrors `guestFacingClaim`

*Full story:* be-04-stories.md#CLAIM-BE-G-04"
Story,CLAIM-BE-G-06,(Claims) Shared value-type alignment (@shareable instead of entity stubs) [CLAIM-BE-G-06],,Federate BreakDown Product,G,XS,dgs-migration,claims,field-resolver,,B-01,,To Do,"*Acceptance Criteria:*
1. Claims subgraph composes with plm-product with zero `INVALID_FIELD_SHARING`/value-type conflicts
2. `statuses` / `currentUserPermissions` / `systemTeams` return locally-resolved data (parity vs the old gateway)
3. `TeamPaged.content: [TeamV2]` resolves against the claims elastic response (map result rows to `{teamId}` stubs); documented
4. Revisit note recorded for the phase-2 team subgraph (TeamV2 becomes its full entity then; today it is a stitched stub)

*Full story:* be-04-stories.md#CLAIM-BE-G-06"
