Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,External Dependency,Status,Description
Story,CLAIM-FE-003,[Claims FE] Migrate claim simple mutations and export [CLAIM-FE-003],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,claims,mutation-migration,,CLAIM-BE-D-01 CLAIM-BE-D-02 CLAIM-BE-D-03 CLAIM-BE-D-04 CLAIM-BE-D-05,,To Do,"*Implementation Order:* 22 of 24 (Claims combined — frontend #2, cutover step 3)
*Domain:* Claims — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* No

*Depends On:*
* CLAIM-BE-D-01 — createClaim
* CLAIM-BE-D-02 — bulkUpdateClaim
* CLAIM-BE-D-03 — requestClaimExport
* CLAIM-BE-D-04 — lockClaim
* CLAIM-BE-D-05 — unlockClaim

*Blocks:*
* None

* *Type:* Mutation migration · *Impact:* Medium · *Domain:* claims
* *Depends on:* CLAIM-BE-D-01, CLAIM-BE-D-02, CLAIM-BE-D-03, CLAIM-BE-D-04, CLAIM-BE-D-05
* *Operations:* {{createClaim}}, {{bulkUpdateClaim}}, {{lockClaim}}, {{unlockClaim}}, {{requestClaimExport}}

* *Business objective:*
** Claim create, bulk-update, lock and export flows write through the federated graph.
* *Technical objective:*
** Migrate the 5 single-step mutations with response-driven cache updates.
* *Required changes:*
** Input renames; per-item outcomes on bulk update; export request/ack unchanged.

*Acceptance Criteria*

1. Each flow completes with the UI reflecting the write; bulk shows per-item outcomes.

*Testing*

* Mutation unit tests; create/lock E2E.

* *Risk:* Medium.
* *Estimated effort:* 4–6 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,CLAIM-FE-004,[Claims FE] Migrate `updateClaim` multi-step write handling [CLAIM-FE-004],,Federate BreakDown Product — Frontend,FE,L,fed-graphql-fe,claims,mutation-migration-(complex),,CLAIM-BE-E-01,,To Do,"*Implementation Order:* 24 of 24 (Claims combined — frontend #4, cutover step 4)
*Domain:* Claims — *Team:* Frontend — *Owner:* FE-2
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-E-01 — updateClaim

*Blocks:*
* None

* *Type:* Mutation migration (complex) · *Impact:* High · *Domain:* claims
* *Depends on:* CLAIM-BE-E-01
* *Operations:* {{updateClaim}}

* *Business objective:*
** Claim edits keep their guarantees through the proxy-ACL multi-step write, with correct response shapes.
* *Technical objective:*
** Adopt the ratified write contract; do not codify the legacy camelCase response bug — the federated response is the corrected shape.
* *Background / current implementation:*
** {{claims}} + {{spark-fabric}} utils + {{spark-legacy}} template edit all call {{updateClaim}}; some client code compensates for the camelCase bug.
* *Required changes:*
** Remove bug-compensation mapping; saga-status rendering; shared handling across the 3 call sites.

*Acceptance Criteria*

1. Claim edit succeeds from all 3 call sites with the corrected response shape.
2. Partial failure visible and actionable.

*Testing*

* Contract tests per call site; induced step-failure test.

* *Risk:* High — behavioural change (bug removal) across multiple libraries.
* *Estimated effort:* 5–8 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,IMPRESSION-FE-001,[Impression FE] Migrate `getBomDataAndImpressions` (with BOM wave) [IMPRESSION-FE-001],,Federate BreakDown Product — Frontend,FE,S,fed-graphql-fe,impression,query-migration,,BOM-BE-A-04 BOM-BE-B-01 BOM-BE-B-03 BOM-BE-G-01 BOM-BE-G-03 BOM-BE-G-08 BOM-BE-G-12 BOM-BE-G-13 BOM-BE-G-17 BOM-FE-002 IMPRESSION-BE-B-01 IMPRESSION-BE-G-01 PRODUCT-BE-B-01,"user-profile, vmm, workspaceV2",To Do,"*Implementation Order:* 8 of 9 (Impression combined — frontend #1, cutover step 4)
*Domain:* Impression — *Team:* Frontend — *Owner:* FE-2
*Priority:* Low — *Parallelizable:* No

*Depends On:*
* BOM-BE-A-04
* BOM-BE-B-01
* BOM-BE-B-03
* BOM-BE-G-01
* BOM-BE-G-03
* BOM-BE-G-08
* BOM-BE-G-12
* BOM-BE-G-13
* BOM-BE-G-17
* BOM-FE-002 — Migrate BOM core reads
* IMPRESSION-BE-B-01 — searchImpressionsByProductId data fetcher
* IMPRESSION-BE-G-01 — Impression field resolvers
* PRODUCT-BE-B-01

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Low · *Domain:* impression
* *Depends on:* BOM-BE-A-04, BOM-BE-B-01, BOM-BE-B-03, BOM-BE-G-01, BOM-BE-G-03, BOM-BE-G-08, BOM-BE-G-12, BOM-BE-G-13, BOM-BE-G-17, BOM-FE-002, IMPRESSION-BE-B-01, IMPRESSION-BE-G-01, PRODUCT-BE-B-01
* *Operations:* {{searchImpressionsByProductId}}, {{getBomByIds}}

* *Business objective:*
** The combined BOM + impressions view keeps one round trip and identical data.
* *Technical objective:*
** Migrate the cross-domain document when both roots are on the router (per [fe-07-network-call-analysis.md §2.1](./fe-07-network-call-analysis.md) — no interim split).
* *Background / current implementation:*
** One document selects {{getBomByIds}} and {{searchImpressionsByProductId}}; impression sub-type polymorphism (5 types) needs the regenerated {{possibleTypes}} map (ADR-017 — 🟠 draft).
* *Required changes:*
** Re-point after BOM-FE-002 lands; inline-fragment selections verified against federated impression sub-types.

*Acceptance Criteria*

1. Combined view renders identically in one request under the flag.
2. All 5 impression sub-types resolve correctly in cache.

*Testing*

* Fixtures covering each sub-type; view integration test.

* *Risk:* Low.
* *Estimated effort:* 2–3 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,IMPRESSION-FE-002,[Impression FE] Migrate `getCarryForwardFormData` (with Product wave) [IMPRESSION-FE-002],,Federate BreakDown Product — Frontend,FE,S,fed-graphql-fe,impression,query-migration,,BOM-BE-A-04 BOM-BE-B-01 BOM-BE-B-03 BOM-BE-G-01 BOM-BE-G-03 BOM-BE-G-08 BOM-BE-G-12 BOM-BE-G-13 BOM-BE-G-17 IMPRESSION-BE-B-01 IMPRESSION-BE-G-01 PRODUCT-BE-B-01 PRODUCT-BE-G-01 PRODUCT-BE-G-02 PRODUCT-BE-G-03 PRODUCT-BE-G-06 PRODUCT-BE-G-07 PRODUCT-BE-G-08 PRODUCT-BE-G-09 PRODUCT-BE-G-10 PRODUCT-BE-G-13 PRODUCT-BE-S-01 PRODUCT-FE-001,"user-profile, vmm, workspaceV2",To Do,"*Implementation Order:* 9 of 9 (Impression combined — frontend #2, cutover step 5)
*Domain:* Impression — *Team:* Frontend — *Owner:* FE-2
*Priority:* Low — *Parallelizable:* No

*Depends On:*
* BOM-BE-A-04
* BOM-BE-B-01
* BOM-BE-B-03
* BOM-BE-G-01
* BOM-BE-G-03
* BOM-BE-G-08
* BOM-BE-G-12
* BOM-BE-G-13
* BOM-BE-G-17
* IMPRESSION-BE-B-01 — searchImpressionsByProductId data fetcher
* IMPRESSION-BE-G-01 — Impression field resolvers
* PRODUCT-BE-B-01
* PRODUCT-BE-G-01
* PRODUCT-BE-G-02
* PRODUCT-BE-G-03
* PRODUCT-BE-G-06
* PRODUCT-BE-G-07
* PRODUCT-BE-G-08
* PRODUCT-BE-G-09
* PRODUCT-BE-G-10
* PRODUCT-BE-G-13
* PRODUCT-BE-S-01
* PRODUCT-FE-001 — Migrate all `getProduct` documents (single root query, 17 flavors)

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Low · *Domain:* impression
* *Depends on:* BOM-BE-A-04, BOM-BE-B-01, BOM-BE-B-03, BOM-BE-G-01, BOM-BE-G-03, BOM-BE-G-08, BOM-BE-G-12, BOM-BE-G-13, BOM-BE-G-17, IMPRESSION-BE-B-01, IMPRESSION-BE-G-01, PRODUCT-BE-B-01, PRODUCT-BE-G-01, PRODUCT-BE-G-02, PRODUCT-BE-G-03, PRODUCT-BE-G-06, PRODUCT-BE-G-07, PRODUCT-BE-G-08, PRODUCT-BE-G-09, PRODUCT-BE-G-10, PRODUCT-BE-G-13, PRODUCT-BE-S-01, PRODUCT-FE-001
* *Operations:* {{searchImpressionsByProductId}}, {{getProduct}}

* *Business objective:*
** Carry-forward form keeps its combined product + impressions data.
* *Technical objective:*
** Migrate the cross-domain document when both roots are on the router.
* *Required changes:*
** Re-point after PRODUCT-FE-001; sub-type handling as IMPRESSION-FE-001.

*Acceptance Criteria*

1. Carry-forward form renders identically in one request under the flag.

*Testing*

* Carry-forward flow E2E.

* *Risk:* Low.
* *Estimated effort:* 1–2 days

---

## Claims

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,MST-FE-001,[Measurement FE] Migrate measurement reads and retire `humanId` [MST-FE-001],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,measurement,query-migration,,MST-BE-B-01 MST-BE-B-04 MST-BE-G-01 MST-BE-G-07,"ig, sampleV2, user-profile, vmm, workspaceV2",To Do,"*Implementation Order:* 33 of 34 (Measurement combined — frontend #3, cutover step 4)
*Domain:* Measurement — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher
* MST-BE-B-04 — getMeasurementSetStatus
* MST-BE-G-01 — Measurement field resolvers
* MST-BE-G-07 — TightFit field resolvers

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Medium · *Domain:* measurement
* *Depends on:* MST-BE-B-01, MST-BE-B-04, MST-BE-G-01, MST-BE-G-07
* *Operations:* {{getMeasurementByIds}}, {{getMeasurementSetStatus}}, {{getMeasurementComponentStatus}}

* *Business objective:*
** Measurement set views read from the federated graph; the deprecated identifier is gone before cutover.
* *Technical objective:*
** Migrate the by-id and status reads; replace every {{SPARK_Measurements.humanId}} selection with {{parentId}} (deprecated: ""Use parentId"").
* *Background / current implementation:*
** {{product-common/MeasurementQueries.tsx}} + {{spark-ui-admin}}; fragments {{MEASUREMENT_FIELDS_FRAGMENT}}, {{SAMPLE_MEASUREMENT_FRAGMENT}}.
** {{getMeasurementsMetaData}} also selects a POM root (out of scope) — routing decision at grooming.
* *Required changes:*
** {{humanId}} → {{parentId}} in selections, models and any UI rendering the id.
** Fragment re-target; document re-point.

*Acceptance Criteria*

1. No document selects {{humanId}} on measurements.
2. Measurement views render identically under the flag.

*Testing*

* Selection-level lint (no {{humanId}}); measurement screen integration tests.

* *Risk:* Medium.
* *Estimated effort:* 4–6 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,MST-FE-002,[Measurement FE] Migrate measurement list/search reads [MST-FE-002],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,measurement,query-migration,,MST-BE-B-01 MST-BE-C-01 MST-BE-C-02 MST-BE-G-01 MST-BE-G-07,"ig, sampleV2, user-profile, vmm, workspaceV2",To Do,"*Implementation Order:* 34 of 34 (Measurement combined — frontend #4, cutover step 4)
*Domain:* Measurement — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher
* MST-BE-C-01 — getMeasurements data fetcher
* MST-BE-C-02 — getMeasurementsElastic data fetcher
* MST-BE-G-01 — Measurement field resolvers
* MST-BE-G-07 — TightFit field resolvers

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Medium · *Domain:* measurement
* *Depends on:* MST-BE-B-01, MST-BE-C-01, MST-BE-C-02, MST-BE-G-01, MST-BE-G-07
* *Operations:* {{getMeasurements}}, {{getMeasurementsElastic}}

* *Business objective:*
** Measurement listings keep parity through the search cutover.
* *Technical objective:*
** Migrate the list and elastic-search documents after the read-hub decision.
* *Required changes:*
** Adopt ratified search shapes; pagination fixtures verified.

*Acceptance Criteria*

1. List results and paging match legacy fixtures.

*Testing*

* Fixture parity tests.

* *Risk:* Medium — search-cutover dependency.
* *Estimated effort:* 3–5 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,MST-FE-003,[Measurement FE] Migrate measurement master-data reads [MST-FE-003],,Federate BreakDown Product — Frontend,FE,S,fed-graphql-fe,measurement,query-migration,,MST-BE-B-02 MST-BE-B-03 MST-BE-B-04,,To Do,"*Implementation Order:* 31 of 34 (Measurement combined — frontend #1, cutover step 1)
*Domain:* Measurement — *Team:* Frontend — *Owner:* FE-2
*Priority:* Low — *Parallelizable:* No

*Depends On:*
* MST-BE-B-02 — getUnitsOfMeasure
* MST-BE-B-03 — getThicknessUnitsOfMeasure
* MST-BE-B-04 — getMeasurementSetStatus

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Low · *Domain:* measurement
* *Depends on:* MST-BE-B-02, MST-BE-B-03, MST-BE-B-04
* *Operations:* {{getUnitsOfMeasure}}, {{getThicknessUnitsOfMeasure}}

* *Business objective:*
** Unit pickers keep their data.
* *Technical objective:*
** Re-point the units-of-measure queries.
* *Required changes:*
** Endpoint + types only.

*Acceptance Criteria*

1. Unit lists identical; session-cached.

*Testing*

* Fixture equality tests.

* *Risk:* Low.
* *Estimated effort:* 1–2 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,MST-FE-004,[Measurement FE] Migrate measurement mutations [MST-FE-004],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,measurement,mutation-migration,,MST-BE-D-03 MST-BE-D-04 MST-BE-D-06 MST-BE-D-07,,To Do,"*Implementation Order:* 32 of 34 (Measurement combined — frontend #2, cutover step 3)
*Domain:* Measurement — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* No

*Depends On:*
* MST-BE-D-03 — lockMeasurementSet mutation
* MST-BE-D-04 — unlockMeasurementSet mutation
* MST-BE-D-06 — putSampleMeasurementSet mutation
* MST-BE-D-07 — deleteSampleMeasurementSet mutation

*Blocks:*
* None

* *Type:* Mutation migration · *Impact:* Medium · *Domain:* measurement
* *Depends on:* MST-BE-D-03, MST-BE-D-04, MST-BE-D-06, MST-BE-D-07
* *Operations:* {{lockMeasurementSet}}, {{unlockMeasurementSet}}, {{putSampleMeasurementSet}}, {{deleteSampleMeasurementSet}}

* *Business objective:*
** Measurement editing, locking and sample-set management write through the federated graph.
* *Technical objective:*
** Migrate the 4 mutations; {{putSampleMeasurementSet}} follows the 2-step {{updateMeasurement}} write pattern (master-data cache backend-side).
* *Required changes:*
** Input renames; cache writes from responses; partial-failure surface on the 2-step write per the ratified contract.

*Acceptance Criteria*

1. Lock/unlock reflect immediately from the response.
2. Sample-set save surfaces step outcomes.

*Testing*

* Mutation unit tests with cache assertions; editor E2E save.

* *Risk:* Medium.
* *Estimated effort:* 4–6 days

---

## Product Details

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,PDTL-FE-001,[Product Details FE] Migrate product-details reads [PDTL-FE-001],,Federate BreakDown Product — Frontend,FE,S,fed-graphql-fe,productDetails,query-migration,,PDTL-BE-B-01 PDTL-BE-G-01 PDTL-BE-G-02 PDTL-BE-G-03,"search, specificationsTemplate, user-profile, vmm, workspaceV2",To Do,"*Implementation Order:* 14 of 15 (Product Details combined — frontend #2, cutover step 4)
*Domain:* Product Details — *Team:* Frontend — *Owner:* FE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* PDTL-BE-B-01 — getProductDetailsById
* PDTL-BE-G-01 — access + currentUserPermissions + participantDetails
* PDTL-BE-G-02 — product + createdBy + updatedBy + businessPartners + workspaces
* PDTL-BE-G-03 — attachment + item attachment/constructionSetAttachments + category subCategories

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Low · *Domain:* productDetails
* *Depends on:* PDTL-BE-B-01, PDTL-BE-G-01, PDTL-BE-G-02, PDTL-BE-G-03
* *Operations:* {{getProductDetailsById}}, {{getProductDetailComponentStatus}}

* *Business objective:*
** Specification screens read from the federated graph unchanged.
* *Technical objective:*
** Migrate the 2 read documents in {{product-details/SpecificationQueries.ts}} (fragment {{PRODUCT_DETAILS_DATA_FRAGMENT}}).
* *Required changes:*
** Fragment re-target; document re-point; model regeneration.

*Acceptance Criteria*

1. Specification screens render identically under the flag.

*Testing*

* Screen integration tests; snapshot regeneration.

* *Risk:* Low.
* *Estimated effort:* 2–3 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,PDTL-FE-002,[Product Details FE] Migrate product-details simple mutations [PDTL-FE-002],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,productDetails,mutation-migration,,PDTL-BE-D-01 PDTL-BE-D-03 PDTL-BE-D-04 PDTL-BE-D-05,,To Do,"*Implementation Order:* 13 of 15 (Product Details combined — frontend #1, cutover step 3)
*Domain:* Product Details — *Team:* Frontend — *Owner:* FE-1
*Priority:* Medium — *Parallelizable:* No

*Depends On:*
* PDTL-BE-D-01 — createProductDetailsSet
* PDTL-BE-D-03 — productDetailLockUnlock
* PDTL-BE-D-04 — cloneFilesForProductDetails
* PDTL-BE-D-05 — updateProductDetailComponentStatus

*Blocks:*
* None

* *Type:* Mutation migration · *Impact:* Medium · *Domain:* productDetails
* *Depends on:* PDTL-BE-D-01, PDTL-BE-D-03, PDTL-BE-D-04, PDTL-BE-D-05
* *Operations:* {{createProductDetailsSet}}, {{productDetailLockUnlock}}, {{cloneFilesForProductDetails}}, {{updateProductDetailComponentStatus}}

* *Business objective:*
** Specification create, lock and clone flows write through the federated graph.
* *Technical objective:*
** Migrate the 4 single-step mutations with cache writes.
* *Required changes:*
** Input renames; response-driven cache updates.

*Acceptance Criteria*

1. Each flow completes and reflects in the UI without manual refresh.

*Testing*

* Mutation unit tests; clone-flow smoke test.

* *Risk:* Low.
* *Estimated effort:* 3–4 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,PDTL-FE-003,[Product Details FE] Migrate `updateProductDetailsSet` saga handling [PDTL-FE-003],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,productDetails,mutation-migration-(complex),,PDTL-BE-E-01,,To Do,"*Implementation Order:* 15 of 15 (Product Details combined — frontend #3, cutover step 4)
*Domain:* Product Details — *Team:* Frontend — *Owner:* FE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* PDTL-BE-E-01 — updateProductDetailsSet

*Blocks:*
* None

* *Type:* Mutation migration (complex) · *Impact:* Medium · *Domain:* productDetails
* *Depends on:* PDTL-BE-E-01
* *Operations:* {{updateProductDetailsSet}}

* *Business objective:*
** Specification saves surface partial failures explicitly.
* *Technical objective:*
** Adopt the multi-step write contract (elastic-search step included — ADR-013 scope, 🟠 draft).
* *Required changes:*
** Saga-status rendering; remove compensating refetch.

*Acceptance Criteria*

1. Partial failure is visible and actionable on save.

*Testing*

* Induced step-failure contract tests; save E2E.

* *Risk:* Medium — ADR-013 ratification dependency.
* *Estimated effort:* 3–5 days

---

## Packaging

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,PKG-FE-001,[Packaging FE] Migrate packaging reads [PKG-FE-001],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,packaging,query-migration,,PKG-BE-B-01 PKG-BE-B-02 PKG-BE-G-01 PKG-BE-G-02 PKG-BE-G-04,"apex, pricing, tag, user-profile, vmm",To Do,"*Implementation Order:* 26 of 28 (Packaging combined — frontend #3, cutover step 4)
*Domain:* Packaging — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* PKG-BE-B-01 — getPackagings
* PKG-BE-B-02 — getPackagingById
* PKG-BE-G-01 — access + businessPartner + participantDetails
* PKG-BE-G-02 — createdBy + updatedBy + dielineEvaluators
* PKG-BE-G-04 — suggestedRetailPriceByDPCI + waveDescription + retailPrice

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Medium · *Domain:* packaging
* *Depends on:* PKG-BE-B-01, PKG-BE-B-02, PKG-BE-G-01, PKG-BE-G-02, PKG-BE-G-04
* *Operations:* {{getPackagings}}, {{getPackagingById}}, {{getPackagingComponentStatus}}

* *Business objective:*
** Packaging detail and listing screens read from the federated graph unchanged.
* *Technical objective:*
** Migrate the 3 {{getPackagings}} variants and 2 {{getPackagingById}} documents across {{product-packaging}} and {{spark-packaging-base}} (fragment factories {{GET_PACKAGING_DETAIL_FRAGMENT(...)}} become static per the delivered platform dynamic-gql expansion pattern).
* *Background / current implementation:*
** Duplicate {{PackagingDetailsQueries}} files exist in {{product-packaging}} and {{spark-packaging-base}} — consolidation candidate.
* *Required changes:*
** Static fragment expansion; document re-point; consolidate duplicate documents where selections match.

*Acceptance Criteria*

1. Packaging screens render identically under the flag.
2. Duplicate documents consolidated or explicitly justified.

*Testing*

* Response JSON diffs; packaging screen integration suite.

* *Risk:* Medium.
* *Estimated effort:* 5–8 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,PKG-FE-002,[Packaging FE] Migrate packaging master-data reads and retire deprecated fields [PKG-FE-002],,Federate BreakDown Product — Frontend,FE,S,fed-graphql-fe,packaging,query-migration,,PKG-BE-B-04 PKG-BE-B-06,,To Do,"*Implementation Order:* 24 of 28 (Packaging combined — frontend #1, cutover step 1)
*Domain:* Packaging — *Team:* Frontend — *Owner:* FE-2
*Priority:* Low — *Parallelizable:* No

*Depends On:*
* PKG-BE-B-04 — getPackagingFieldValuesByType
* PKG-BE-B-06 — getCountries

*Blocks:*
* None

* *Type:* Query migration · *Impact:* Low · *Domain:* packaging
* *Depends on:* PKG-BE-B-04, PKG-BE-B-06
* *Operations:* {{getCountries}}, {{getPackagingFieldValuesByType}}

* *Business objective:*
** Packaging editors keep their reference data; deprecated selections are gone before cutover.
* *Technical objective:*
** Re-point the 2 master-data queries; drop the deprecated {{SPARK_PackagingFieldValues.resourceType}} selection.
* *Required changes:*
** Endpoint + types; remove {{resourceType}} from selections and models.

*Acceptance Criteria*

1. Reference data identical; no {{resourceType}} selection remains.

*Testing*

* Fixture equality tests; selection lint.

* *Risk:* Low.
* *Estimated effort:* 2–3 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,PKG-FE-003,[Packaging FE] Migrate dieline flows [PKG-FE-003],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,packaging,query-+-mutation-migration,,PKG-BE-B-03 PKG-BE-B-05 PKG-BE-D-02 PKG-BE-G-05,"attachment, fileLibrary, packaging, search, user-profile",To Do,"*Implementation Order:* 27 of 28 (Packaging combined — frontend #4, cutover step 4)
*Domain:* Packaging — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* PKG-BE-B-03 — getDielines
* PKG-BE-B-05 — getDielineEvaluationStatuses
* PKG-BE-D-02 — evaluateDieline
* PKG-BE-G-05 — Dieline + PrinterDieline + PackagingElement field resolvers

*Blocks:*
* None

* *Type:* Query + mutation migration · *Impact:* Medium · *Domain:* packaging
* *Depends on:* PKG-BE-B-03, PKG-BE-B-05, PKG-BE-D-02, PKG-BE-G-05
* *Operations:* {{getDielines}}, {{getDielineEvaluationStatuses}}, {{evaluateDieline}}

* *Business objective:*
** Dieline browsing and evaluation keep working end-to-end.
* *Technical objective:*
** Migrate the 2 dieline reads and the evaluation mutation; replace the deprecated {{SPARK_Dieline.attachments}} selection with attachment entity selections.
* *Required changes:*
** Attachment selections move to the stitched entity shape; evaluation status polling unchanged.

*Acceptance Criteria*

1. Dieline list, preview and evaluation statuses match legacy.
2. No {{attachments}} selection remains on the dieline type.

*Testing*

* Dieline flow integration tests; evaluation E2E.

* *Risk:* Medium.
* *Estimated effort:* 4–6 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,PKG-FE-004,[Packaging FE] Migrate packaging simple mutations and export [PKG-FE-004],,Federate BreakDown Product — Frontend,FE,M,fed-graphql-fe,packaging,mutation-migration,,PKG-BE-D-01 PKG-BE-D-03 PKG-BE-D-04 PKG-BE-D-05 PKG-BE-D-06 PKG-BE-D-07 PKG-BE-D-09,,To Do,"*Implementation Order:* 25 of 28 (Packaging combined — frontend #2, cutover step 3)
*Domain:* Packaging — *Team:* Frontend — *Owner:* FE-2
*Priority:* Medium — *Parallelizable:* No

*Depends On:*
* PKG-BE-D-01 — addPackaging
* PKG-BE-D-03 — bulkAddPackagings
* PKG-BE-D-04 — bulkUpdatePackagings
* PKG-BE-D-05 — exportPackaging
* PKG-BE-D-06 — lockPackaging
* PKG-BE-D-07 — unlockPackaging
* PKG-BE-D-09 — updatePackagingComponentStatus

*Blocks:*
* None

* *Type:* Mutation migration · *Impact:* Medium · *Domain:* packaging
* *Depends on:* PKG-BE-D-01, PKG-BE-D-03, PKG-BE-D-04, PKG-BE-D-05, PKG-BE-D-06, PKG-BE-D-07, PKG-BE-D-09
* *Operations:* {{addPackaging}}, {{bulkAddPackagings}}, {{bulkUpdatePackagings}}, {{exportPackaging}}, {{lockPackaging}}, {{unlockPackaging}}, {{updatePackagingComponentStatus}}

* *Business objective:*
** Packaging create, bulk, lock and export flows write through the federated graph.
* *Technical objective:*
** Migrate the 7 single-step mutations with response-driven cache updates.
* *Required changes:*
** Input renames; per-item results rendered on bulk paths; export request/ack flow unchanged.

*Acceptance Criteria*

1. Each flow completes with UI reflecting the write; bulk flows show per-item outcomes.

*Testing*

* Mutation unit tests; bulk-path fixtures; export smoke test.

* *Risk:* Medium — bulk surface.
* *Estimated effort:* 5–8 days

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
Story,PKG-FE-005,[Packaging FE] Migrate `updatePackaging` saga handling and packet information [PKG-FE-005],,Federate BreakDown Product — Frontend,FE,L,fed-graphql-fe,packaging,mutation-migration-(complex),,PKG-BE-E-01,,To Do,"*Implementation Order:* 28 of 28 (Packaging combined — frontend #5, cutover step 4)
*Domain:* Packaging — *Team:* Frontend — *Owner:* FE-2
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* PKG-BE-E-01 — updatePackaging

*Blocks:*
* None

* *Type:* Mutation migration (complex) · *Impact:* High · *Domain:* packaging
* *Depends on:* PKG-BE-E-01
* *Operations:* {{updatePackaging}}, {{getPackagingPacketsInformation}}, {{getPackagingPacketInformation}}

* *Business objective:*
** Packaging saves surface partial failures explicitly; packet information stays consistent after saves.
* *Technical objective:*
** Adopt the multi-step write contract for {{updatePackaging}} (elastic step included — ADR-013 scope, 🟠 draft); migrate the packet-information reads that render post-save state.
* *Required changes:*
** Saga-status rendering; packet reads re-pointed with the save flow to avoid mixed-endpoint reads of just-written data.

*Acceptance Criteria*

1. Partial failure visible and actionable; packet info reflects the save without endpoint mixing.

*Testing*

* Induced step-failure tests; save-then-read consistency test.

* *Risk:* High — write-then-read consistency across the cutover boundary.
* *Estimated effort:* 5–8 days

---

## Watchlist

*Definition of Done:*
* Operations point at the federated router behind the platform flag
* Dual-run parity clean; flag flip and rollback path verified
* No UI regression (component tests + smoke suite)"
