Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,External Dependency,Status,Description
Story,BOM-BE-B-01,(BOM) getBomByIds data fetcher [BOM-BE-B-01],,Federate BreakDown Product,B,XS,dgs-migration,bom,query,,,,To Do,"*Implementation Order:* 1 of 37 (BOM backend, step 1)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* No

*Depends On:*
* None

*Blocks:*
* BOM-FE-002
* BOM-FE-007
* IMPRESSION-FE-001
* IMPRESSION-FE-002

*Current Behaviour:*
* if `ids` empty → `[]`; else `GET {base}/…/bom/v1?ids={ids}` → `deepToCamelCase`. - **ACL note (context):** current impl gets a capability token for `ids` because boms are resource-scoped; ACL ignored in DGS.

*Target:*
* `@DgsQuery fun getBomByIds(ids): List<Bom>` → `bomService.getByIds(ids)`. Add a request-scoped `BomDataLoader` keyed on id (the source isn't batched — improve here). Empty list → `[]`. - **Files to Create / Modify:** `dataFetcher/BomQueryDataFetcher.kt` (+ `dataloader/BomDataLoader.kt`).

*Acceptance Criteria:*
1. `getBomByIds([""B1"",""B2""])` returns mapped `Bom` objects from the REST list endpoint
2. Empty `ids` → returns `[]` with **no** REST call
3. Response snake_case → camelCase per schema

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-B-03,(BOM) getBomStatus (cacheable master data) [BOM-BE-B-03],,Federate BreakDown Product,B,XS,dgs-migration,bom,query,,,,To Do,"*Implementation Order:* 3 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* BOM-FE-002
* BOM-FE-007
* IMPRESSION-FE-001
* IMPRESSION-FE-002

*Current Behaviour:*
* `GET {base}/masterData?name=BomStatus`; transform `{key:value}` map → `[{code,description}]`. No ACL.

*Target:*
* `@DgsQuery getBomStatus(): List<CodeDescription>` → `@Cacheable(""bomMasterData"", key=""'status'"")` service method that maps the map to the list. - **Files / Dependencies:** `BomQueryDataFetcher.kt`.

*Acceptance Criteria:*
1. Returns `[{code,description}]` from the status map
2. Second call served from cache (no REST)
3. Map key→`code`, value→`description`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-B-04,(BOM) getBomByParentId data fetcher [BOM-BE-B-04],,Federate BreakDown Product,B,XS,dgs-migration,bom,query,,,,To Do,"*Implementation Order:* 4 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* BOM-FE-002
* BOM-FE-007

*Current Behaviour:*
* today, the gateway fetches boms for a product and sorts them by `createdAt` DESC itself, in application code — the backend returns them unsorted. **ACL note (context):** capability token for `parentId`; ignored in DGS. - **Decision (resolved — was Decision #6):** push the sort to the backend. The Kotlin service **no longer** replicates `sortedByDescending { it.createdAt }` client-side — the REST call now asks the backend to sort.

*Target:*
* `@DgsQuery getBomByParentId(parentId): BomPaged` → `GET …/bom/v1/byProductId/{parentId}?sort=createdAt,desc` (backend-sorted); return `BomPaged{content}` as-is, no in-memory re-sort. - **Files / Dependencies:** `BomQueryDataFetcher.kt`. - **Example (before → after):** ``` // before (B-04 as originally written) val boms = restClient.getByProductId(parentId) // unsorted return boms.sortedByDescending { it.createdAt } // client-side sort // after (this story) val boms = restClient.getByProductId(parentId, sort = ""createdAt,desc"") // backend-sorted return boms // no client-side re-sort ```

*Acceptance Criteria:*
1. Returns boms for `parentId` sorted `createdAt` DESC, sorted by the **backend**, not client code
2. Empty → `{content: []}`
3. No `sortedByDescending` (or equivalent) remains in the Kotlin data fetcher — sorting happens once, server-side

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-B-05,(BOM) getBomMaterialTypes (merge with Material Hub) [BOM-BE-B-05],,Federate BreakDown Product,B,M,dgs-migration,bom,query,,SPIKE-06a,,To Do,"*Implementation Order:* 5 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* BOM-FE-004

*Requires spike:* SPIKE-06a (Hydration) — see program spike

*Current Behaviour:*
* load bom material types (`GET …/master_data/bom_material_types[?ids]`) **and** `materialHub.getHubMaterialTypes` (today sequential), concat; map each hub type → `{code:9, description:type, bomType:{code:1,description:'Product'}, libraryLink:true, freeText:true}`. - **EXT Service Calls:** **EXT** → key: `materialHub` · severity: 🟡 — hub material type list to merge into bom types.

*Target:*
* `@DgsQuery getBomMaterialTypes(ids): List<BomMaterialType>`. Fetch both sources **in parallel** (`coroutineScope`), concat, synthesize hub rows as above. Hub fetch via federated `materialHub` reference or a `MaterialHubClient`. - **Files / Dependencies:** `BomQueryDataFetcher.kt`.

*Acceptance Criteria:*
1. Returns bom types + synthesized hub types
2. Hub rows carry `code=9, libraryLink=true, freeText=true, bomType={1,'Product'}`
3. The two fetches run concurrently
4. EXT hub failure → return bom types only (partial), logged

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-B-06,(BOM) getBomPackagingMaterialTypes (cacheable) [BOM-BE-B-06],,Federate BreakDown Product,B,XS,dgs-migration,bom,query,,,,To Do,"*Implementation Order:* 6 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* BOM-FE-004

*Current Behaviour:*
* `GET …/master_data/packaging_bom_material_types` → camelCase. No ACL.

*Target:*
* `@DgsQuery` → `@Cacheable` service method. - **Files / Dependencies:** `BomQueryDataFetcher.kt`.

*Acceptance Criteria:*
1. Returns packaging material types
2. Cached on second call

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-B-07,(BOM) getBomPackagingSubstrates (cacheable) [BOM-BE-B-07],,Federate BreakDown Product,B,XS,dgs-migration,bom,query,,,,To Do,"*Implementation Order:* 7 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* BOM-FE-004

*Current Behaviour:*
* `GET …/master_data/packaging_bom_substrate_types` → camelCase.

*Target:*
* `@DgsQuery` → `@Cacheable` service method returning `[BomPackagingSubstrate]`.

*Acceptance Criteria:*
1. Returns substrate list
2. Cached

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-B-08,(BOM) getBomPackagingUnitOfMeasure (cacheable) [BOM-BE-B-08],,Federate BreakDown Product,B,XS,dgs-migration,bom,query,,,,To Do,"*Implementation Order:* 8 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* BOM-FE-004

*Current Behaviour:*
* `GET …/master_data/packaging_unit_of_measure` → camelCase (`units_of_measure`).

*Target:*
* `@DgsQuery` → `@Cacheable` returning `[UnitsOfMeasure]`.

*Acceptance Criteria:*
1. Returns UoM list
2. Cached

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-C-01,(BOM) getBomElastic data fetcher [BOM-BE-C-01],,Federate BreakDown Product,C,XS,dgs-migration,bom,search,,,,To Do,"*Implementation Order:* 9 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* BOM-FE-003

*Current Behaviour:*
* `{content} = search.getBomElastic.load(query)`; return `content`. The **entire `query` object** is passed to elastic — document the exact field set. - **EXT Service Calls:** **EXT** → key: `search` · severity: 🔴 — elastic bom search index.

*Target:*
* `@DgsQuery getBomElastic(q): List<Bom>` → `searchClient.bomElastic(query)`; return `content`. Define the query DTO from the fields the backend expects (verify). - **Files / Dependencies:** `BomSearchDataFetcher.kt`.

*Acceptance Criteria:*
1. Returns `content` boms for a query
2. Query DTO field set documented + matches backend
3. Empty → `[]`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-C-02,(BOM) searchMaterialsBom data fetcher [BOM-BE-C-02],,Federate BreakDown Product,C,M,dgs-migration,bom,search,,,,To Do,"*Implementation Order:* 10 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* BOM-BE-G-15 — BomMaterialSearchResult field resolvers

*Current Behaviour:*
* in plain terms — before hitting the search backend, this resolver (1) looks up fabric suppliers by calling straight into another domain's resolver code (not a clean service call), and (2) if the caller passed `nestedSearchFilters`, flattens each filter object into 5 separate query-string keys (`nestedSearchFilters[i].type`, `...fieldPath`, `...nestedFieldPath`, `...operator`, `...values`) because that's the shape the old gateway happened to build. 1. `fabricSuppliers = VMM_BusinessPartner.getRelatedFabricSuppliersByMerchVendors({merchVendorIds: partnerIds})` (cross-resolver import — replace with a service/federation call). 2. Build `queryPayload` from args. 3. If `nestedSearchFilters` present: flatten each `[i]` into 5 keys `nestedSearchFilters[i].{type|fieldPath|nestedFieldPath|operator|values}`, then delete the array key. 4. `search.searchMaterialsBom.load(queryPayload)`. - **EXT Service Calls:** **EXT** → key: `search` · 🔴; **EXT** → key: `vmm` · 🔵 (fabric-supplier lookup).

*Target:*
* `@DgsQuery searchMaterialsBom(...): BomMaterialSearch`. Fetch fabric suppliers - via a `VmmClient`/federation (not a resolver import). - **Request shape is per `BOM-BE-S-03`'s outcome** — until that spike concludes, implement the flatten (below) so this story isn't blocked on the spike's timeline; swap to the structured DTO only if S-03 lands during this story's PR. - **Example (today's flatten, to preserve until S-03 says otherwise):** ``` input: nestedSearchFilters: [{type: ""trim"", fieldPath: ""size"", operator: ""eq"", values: [""4""]}] output query string: nestedSearchFilters[0].type=trim nestedSearchFilters[0].fieldPath=size nestedSearchFilters[0].operator=eq nestedSearchFilters[0].values=4 ``` - **Files / Dependencies:** `BomSearchDataFetcher.kt`.

*Acceptance Criteria:*
1. Returns `BomMaterialSearch{content,paging}`
2. With `nestedSearchFilters`, the request serializes to the same `nestedSearchFilters[i].*` keys as today (or the agreed structured DTO, once the search-request-shape decision has landed)
3. `size` defaults to 20
4. Fabric-supplier prefetch via service/federation, not a resolver import

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-C-03,(BOM) getComboSupplierForBom data fetcher [BOM-BE-C-03],,Federate BreakDown Product,C,M,dgs-migration,bom,search,,,,To Do,"*Implementation Order:* 11 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* BOM-FE-005

*Current Behaviour:*
* 1. `fabricSpecCombos = SPARK_Combination.searchFabricSpecCombos({q:`parentComboId:${comboId}`, page:0, size:100})` (cross-resolver import). 2. Filter combos: keep where `fsId` set AND ((`partnerIds` non-empty & `mvIds.length===1` & `partnerIds.includes(mvIds[0])`) OR `partnerIds` empty). 3. For each (parallel): `fs = vmm.getByID.load(fsId)`; if `fs.bpName`, push `{fabricSupplier:{id:fsId,name:fs.bpName}, fabricSpecCombo}`. - **EXT Service Calls:** **EXT** → key: `combination` · 🟡; **EXT** → key: `vmm` · 🔵.

*Target:*
* `@DgsQuery getComboSupplierForBom(comboId, partnerIds): List<BomComboSupplier>`. Call combination via `CombinationClient`/federation. VMM lookups in parallel (`coroutineScope`/`async`). - **PO decision:** the `mvIds.length===1` filter silently drops multi-MV combos — confirm intended. - **Files / Dependencies:** `BomSearchDataFetcher.kt`.

*Acceptance Criteria:*
1. Returns suppliers only for combos with a resolvable `fsId` and `bpName`
2. Filter logic matches the rule above (document the `mvIds.length===1` behaviour)
3. VMM lookups run concurrently

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-C-04,(BOM) getValidTrimSuppliersForBom data fetcher [BOM-BE-C-04],,Federate BreakDown Product,C,XS,dgs-migration,bom,search,,,,To Do,"*Implementation Order:* 12 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* BOM-FE-005

*Current Behaviour:*
* `getRelatedSuppliersForMVs(ctx, merchVendorIds, [TRIM_SUPPLIER.code])` → `[Int]` partner ids. - **EXT Service Calls:** **EXT** → key: `vmm` · 🔵.

*Target:*
* `@DgsQuery` delegating to a `VmmSupplierService.relatedSuppliers(merchVendorIds, roles=[TRIM_SUPPLIER])`. Source the role code from `BomConstants` (confirm code value).

*Acceptance Criteria:*
1. Returns related trim-supplier partner ids
2. Role filter = TRIM_SUPPLIER only
3. Empty input → `[]`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,BOM-BE-C-05,(BOM) getValidRawMaterialSuppliersForBom data fetcher [BOM-BE-C-05],,Federate BreakDown Product,C,XS,dgs-migration,bom,search,,,,To Do,"*Implementation Order:* 13 of 37 (BOM backend, step 2)
*Domain:* BOM — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* BOM-FE-005

*Current Behaviour:*
* same as C-04 with roles `[RAW_MATERIAL_SUPPLIER, FABRIC_SUPPLIER, TRIM_SUPPLIER]`.

*Target:*
* `@DgsQuery` delegating with the three roles.

*Acceptance Criteria:*
1. Returns ids matching the 3 roles
2. Empty input → `[]`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
