Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,Status,Description
Story,SPARK-WS-D03,(Workspace) changeWorkspace [SPARK-WS-D03],,Federate BreakDown Product,D,M,dgs-migration,workspace,mutation,,B01,To Do,"*Current Behaviour:*
* (ACL) token for `Attr-{newWs}-resources` → (own) `PUT {base}/{newWs}/change_resource` with `{newWorkspaceId, oldWorkspaceId, productHumanId, teams, removeWorkspaceOnly}`. **Throw on validationErrors/message.**

*Target:*
* `@DgsMutation`.

*Acceptance Criteria:*
1. moves product between workspaces
2. error→throw"
Story,SPARK-WS-D04,(Workspace) addResourcesToWorkspaceV2 [SPARK-WS-D04],,Federate BreakDown Product,D,M,dgs-migration,workspace,mutation,,"SPARK-SPIKE-06, B01",To Do,"*Requires spike:* SPARK-SPIKE-06 (Cross-Domain Association / Hydration) — see program spike

*Current Behaviour:*
* (ACL) token; **if single product** → (🔴 product) read `Product.workspaces` + `updateViewToggle` (init workspace attrs; `firstWorkspace` adds designCycle/setDates); (own) `POST {base}/{workspaceId}/resources/bulk`.

*Target:*
* `@DgsMutation`; the product side-effect via a product client/entity.

*Acceptance Criteria:*
1. adds resources
2. single-product init side-effect preserved"
Story,SPARK-WS-D05,(Workspace) removeWorkspaceResourcesV2 [SPARK-WS-D05],,Federate BreakDown Product,D,M,dgs-migration,workspace,mutation,,B01,To Do,"*Current Behaviour:*
* (ACL) token; **if single product** → (🔴 product) `deletePartnerWorkspaceStatuses` cleanup; (own) `DELETE {base}/{workspaceId}/resources/delete/bulk?resourceType=&resourceIds=`.

*Target:*
* `@DgsMutation`.

*Acceptance Criteria:*
1. removes resources
2. single-product status cleanup"
Story,SPARK-WS-D06,(Workspace) addTeamsToWorkspaceV3 [SPARK-WS-D06],,Federate BreakDown Product,D,XS,dgs-migration,workspace,mutation,,B01,To Do,"*Current Behaviour:*
* (ACL) token → (own) `POST {base}/{workspaceId}/teams/bulk`.

*Target:*
* `@DgsMutation`.

*Acceptance Criteria:*
1. adds teams"
Story,SPARK-WS-D07,(Workspace) exportWorkspace [SPARK-WS-D07],,Federate BreakDown Product,D,XS,dgs-migration,workspace,mutation,,B01,To Do,"*Current Behaviour:*
* (🔴 search) `requestBulkAttachmentExport({parentResourceId, exportType, includedAttachmentIds, includeOnlyPrimaryThumbnails}, {q, filter})`.

*Target:*
* `@DgsMutation → WorkspaceExportReceipt`.

*Acceptance Criteria:*
1. returns receipt"
Story,SPARK-WS-D08,(Workspace) exportWorkspaceExcel [SPARK-WS-D08],,Federate BreakDown Product,D,XS,dgs-migration,workspace,mutation,,B01,To Do,"*Current Behaviour:*
* (🔵 exportHub) `exportWorkspaceExcel(workspaceExportOptions)`.

*Target:*
* `@DgsMutation`.

*Acceptance Criteria:*
1. returns receipt"
Story,SPARK-WS-D09,(Workspace) exportPackagingFiles [SPARK-WS-D09],,Federate BreakDown Product,D,XS,dgs-migration,workspace,mutation,,B01,To Do,"*Current Behaviour:*
* (🔴 search) `requestPackagingExport({workspaceId, workspaceDescription, exportContext, exportType}, {q, filter})`.

*Target:*
* `@DgsMutation`.

*Acceptance Criteria:*
1. returns receipt"
Story,SPARK-WS-E01,(Workspace) workspaceBusinessPartnerActionsV2 (5-case drop/undrop dispatcher) [SPARK-WS-E01],,Federate BreakDown Product,E,XL,dgs-migration,workspace,complex,,"SPARK-SPIKE-03, B01",To Do,"*Requires spike:* SPARK-SPIKE-03 (Partner Drop/Undrop + Ownership) — see program spike

*Current Behaviour:*
* ~310-line switch — `REMOVE_TEAM`, `REMOVE_PARTNER`, `DROP_PARTNER`, - `UNDO_DROP_PARTNER`, `DROP_UNDROP_PARTNER`. - Builds a relationship tree (🟡 relationship), ACL-filters resources, drops/undrops workspace + (🟡 discussion) + (🟡 sampleV2, skipped for DESIGN_PARTNER) in parallel, then (accessControl) `dropPartnerFromResources`/`unDropPartnerFromResources` + user-profile cleanup, with **manual compensation** on ACL failure. **⚠ the DROP/UNDO_DROP `Promise.all().then()` chains are not awaited.**

*Target:*
* `WorkspacePartnerActionService` with 5 strategy methods; **PO decision** saga/compensation; **fix the un-awaited chains**; preserve the design-partner sample-skip.

*Acceptance Criteria:*
1. chains awaited; compensation on ACL failure
2. design-partner skips samples

*Test Cases:*
* [ ] REMOVE_TEAM
* [ ] REMOVE_PARTNER
* [ ] DROP
* [ ] UNDO_DROP
* [ ] DROP_UNDROP
* [ ] partial-failure
* [ ] Parity: DGS response matches spark-internal-graphql baseline

*Complex — broken into sub-tasks:* E01-1 dispatcher scaffold + sample/discussion/claims cases · E01-2 engagement/team/ACL removal + saga

*Detailed cross-domain case:* complexStories/partner-drop-undrop-write/ (import partner-drop-undrop-write.csv for the sub-tasks)"
Story,SPARK-WS-F01,(Workspace) WorkspaceV2 federated entity fetcher [SPARK-WS-F01],,Federate BreakDown Product,F,M,dgs-migration,workspace,field-resolver,,B01,To Do,"*Target:*
* `@DgsEntityFetcher(name=""WorkspaceV2"")` resolving by `id`, so the product-family subgraphs (product/bom/measurement/impression/productDetails/packaging/claims/watchlist) resolve their `workspaces` fields over the gateway.

*Acceptance Criteria:*
1. entity resolves by key from `_entities`
2. a cross-subgraph `Product { workspaces { id description } }` smoke test passes"
Story,SPARK-WS-F02,(Workspace) Deferred drop/undrop wrapper decision (drift mutations) [SPARK-WS-F02],,Federate BreakDown Product,F,XS,dgs-migration,workspace,field-resolver,,E01,To Do,"*Current Behaviour:*
* `dropWorkspaceBusinessPartnerV2`/`unDropWorkspaceBusinessPartnerV2` are schema-drift wrappers; traffic routes through `workspaceBusinessPartnerActionsV2`.

*Target:*
* PO decides delete vs keep `@deprecated`.

*Acceptance Criteria:*
1. traffic survey complete
2. decision implemented"
Story,SPARK-WS-G01,(Workspace) WorkspaceV2.attachmentsWithMetaData [SPARK-WS-G01],,Federate BreakDown Product,G,XL,dgs-migration,workspace,field-resolver,,B01,To Do,"*Current Behaviour:*
* (🟡 relationship) tree (attachments_v3/discussions/discussionThreads) → - (🔴 attachment) `getAttachmentsV3` (ACL) → (🟡 discussion) batch discussions/threads → merge → order by `resource.type,created_at desc` → **draft filter** (discussion attachments w/o link or draft removed).

*Target:*
* Kotlin enrichment service; keep the ""ACL should do draft filter"" TODO.

*Acceptance Criteria:*
1. parity for mixed attachment/discussion/thread
2. ordering + draft filter preserved

*Test Cases:*
* [ ] merge
* [ ] ordering
* [ ] draft filter
* [ ] Parity: DGS response matches spark-internal-graphql baseline

*Complex — broken into sub-tasks:* G01-1 per-domain services + merge · G01-2 metadata + draft filtering + counts

*Detailed cross-domain case:* complexStories/attachments-enrichment/ (import attachments-enrichment.csv for the sub-tasks)"
Story,SPARK-WS-G02,(Workspace) WorkspaceV2.counts (product dashboard rollup) [SPARK-WS-G02],,Federate BreakDown Product,G,XL,dgs-migration,workspace,field-resolver,,B01,To Do,"*Current Behaviour:*
* (🔴 search) `getFilteredProductsWithSummary` → (🔴 product) `getPage` → - (🟡 discussion) product discussion counts + (🔴 search) sample counts + sample-discussion roll-up into product discussion counts → assemble `WorkspaceCountsV2` (+ dashboard, nonEvaluated count). - Empty product set → zeros.

*Target:*
* Kotlin counts service; batch.

*Acceptance Criteria:*
1. parity for the full rollup incl. sample-discussion increment
2. empty → zeros

*Test Cases:*
* [ ] rollup
* [ ] sample-discussion
* [ ] empty
* [ ] Parity: DGS response matches spark-internal-graphql baseline

*Complex — delegated to cross-domain case:* complexStories/components-and-counts-rollups/ (problem brief; the task breakdown follows with the spike)"
Story,SPARK-WS-G03,(Workspace) WorkspaceV2.attachmentsV3 [SPARK-WS-G03],,Federate BreakDown Product,G,L,dgs-migration,workspace,field-resolver,,B01,To Do,"*Current Behaviour:*
* with args → `getProductOrWorkSpaceAttachments` (per-BP counts via `initialCountsByBp`); without args → relationship tree → `resolveRelationIds` → filter.

*Target:*
* shared attachment helper.

*Acceptance Criteria:*
1. both arg/no-arg paths
2. per-BP counts

*Test Cases:*
* [ ] with args
* [ ] no args
* [ ] counts"
Story,SPARK-WS-G04,(Workspace) products + productsCount + combinations + sampleReport (cross-subgraph) [SPARK-WS-G04],,Federate BreakDown Product,G,L,dgs-migration,workspace,field-resolver,,"SPARK-SPIKE-06, B01",To Do,"*Requires spike:* SPARK-SPIKE-06 (Cross-Domain Association / Hydration) — see program spike

*Current Behaviour:*
* `products` → (🔴 product) `getProducts(resourceType:'workspaces', resourceId, include*: true)`; `productsCount` → (🔴 product) `getPage` totalElements; `combinations` → (🔴 search) `searchCombinations` → (🟡 combination) `getByIds`; `sampleReport` → (🔴 search) samples-by-parent + (🟡 sampleV2) `getSamplesByIdsV2` + round filtering.

*Target:*
* product/combination/sample clients (replace direct resolver calls).

*Acceptance Criteria:*
1. each resolves; include flags forwarded
2. sampleReport round counts correct

*Test Cases:*
* [ ] products
* [ ] count
* [ ] combinations
* [ ] sampleReport"
Story,SPARK-WS-G05,(Workspace) partners (businessPartners/droppedPartners/notRemovablePartnerIds/unDroppablePartners) [SPARK-WS-G05],,Federate BreakDown Product,G,M,dgs-migration,workspace,field-resolver,,"SPARK-SPIKE-04, B01",To Do,"*Requires spike:* SPARK-SPIKE-04 (Not-Removable / Undroppable Partners) — see program spike

*Current Behaviour:*
* `businessPartners`/`droppedPartners` → (🔵 vmm) `loadBpsWithType`; `notRemovablePartnerIds` → `getWorkspacePartnersNotRemovable`; `unDroppablePartners` (isDesignPartner) → `getUnDroppablePartners` else `[]`.

*Acceptance Criteria:*
1. each resolves; unDroppable gated on `isDesignPartner`"
Story,SPARK-WS-G06,(Workspace) hierarchy/tags (divisions/brands/clazzes/designCycles/tags + WorkspaceDepartmentV2) [SPARK-WS-G06],,Federate BreakDown Product,G,M,dgs-migration,workspace,field-resolver,,B01,To Do,"*Current Behaviour:*
* `divisions` (🔵 ig), `brands` (🔵 brand), `clazzes` (🔵 ig by dept+class), `designCycles`/`tags` (🟡 tag); `WorkspaceDepartmentV2.node`/`clazzes` (🔵 ig).

*Acceptance Criteria:*
1. each resolves; empty → []"
Story,SPARK-WS-G07,(Workspace) users/computed (createdBy/updatedBy/status/id + discussionsV2/teams + paged) [SPARK-WS-G07],,Federate BreakDown Product,G,M,dgs-migration,workspace,field-resolver,,B01,To Do,"*Current Behaviour:*
* `id` (workspaceHumanId||humanId), `status` ({id:status, name:statusName}), `workspaceTypeElastic`, `createdAt`/`updatedAt` (from ts) — computed; `createdBy`/`updatedBy` (🟡 user-profile); `discussionsV2`/`teams` (🔴 search elastic); `WorkspacesPagedV2/V3` paging/content/pageable (computed).

*Acceptance Criteria:*
1. computed mappings correct
2. users/discussions/teams resolve"
Story,SPARK-WS-G08,"(Workspace) Tests, parity harness, load test [SPARK-WS-G08]",,Federate BreakDown Product,G,L,dgs-migration,workspace,field-resolver,,"B01, E01, G01, G02",To Do,"*Target:*
* ≥80% unit coverage; parity harness (incl. all 5 partner-action cases, attachmentsWithMetaData, counts, paged search, dup-check); load test p95 for `getWorkspaceV2`/`counts`/`attachmentsWithMetaData`; contract test (schema diff intentional-only).

*Acceptance Criteria:*
1. unit ≥80%
2. parity green
3. load p95 parity
4. schema-diff intentional

*Test Cases:*
* [ ] Parity: DGS response matches spark-internal-graphql baseline
* [ ] Load: p95 latency is within spark-internal-graphql baseline
* [ ] contract"
