Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,External Dependency,Status,Description
Story,MST-BE-C-01,(Measurement) getMeasurements data fetcher (relationship + listing) [MST-BE-C-01],,Federate BreakDown Product,C,M,dgs-migration,measurement,search,,B-01,,To Do,"*Implementation Order:* 10 of 30 (Measurement backend, step 2)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher

*Blocks:*
* MST-FE-002

*Current Behaviour:*
* 1. `relationships = relationship.findRelationships(resourceId, {includeNodeTypes:['measurement_set'], maxDepth:0})`. 2. `ids = relationships.map(n => n.id)`; if empty → `[]`. 3. (ACL context) token for `ids`. 4. `{content} = getMeasurementByIds(ids, calculated, businessPartnerIds, mustHaveRows)`. 5. Return `{content: orderBy(content, createdAt DESC)}` (client-side). - **EXT Service Calls:** **EXT** → key: `relationship` · severity: 🔴 — resolves the measurement_set ids for a resource.

*Target:*
* `@DgsQuery getMeasurements(resourceId, businessPartnerIds, calculated, mustHaveRows): MeasurementPaged`. Call relationship via `RelationshipClient`/federation, then the service. **PO decision:** push the `createdAt DESC` sort to the backend. - **Files:** `dataFetcher/MeasurementQueryDataFetcher.kt`.

*Acceptance Criteria:*
1. Resolves ids via relationship then fetches measurements
2. No ids → `{content:[]}` (no measurement call)
3. Sorted `createdAt DESC` (location documented)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-C-02,(Measurement) getMeasurementsElastic data fetcher [MST-BE-C-02],,Federate BreakDown Product,C,XS,dgs-migration,measurement,search,,B-01,,To Do,"*Implementation Order:* 11 of 30 (Measurement backend, step 2)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher

*Blocks:*
* MST-FE-002

*Current Behaviour:*
* `{content} = search.getMeasurementSets.load({q:`parentId: ${resourceId}`})` → sort `createdAt DESC` → `{content}`. - **EXT Service Calls:** **EXT** → key: `search` · severity: 🔴 — elastic measurement-set index.

*Target:*
* `@DgsQuery getMeasurementsElastic(resourceId): MeasurementPaged` → `searchClient.measurementSets(""parentId: $resourceId"")`; sort `createdAt DESC` (or backend).

*Acceptance Criteria:*
1. Returns elastic content for `parentId`
2. Sorted `createdAt DESC`
3. Empty → `{content:[]}`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-D-01,(Measurement) addMeasurement mutation [MST-BE-D-01],,Federate BreakDown Product,D,M,dgs-migration,measurement,mutation,,B-01,,To Do,"*Implementation Order:* 12 of 30 (Measurement backend, step 2)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher

*Blocks:*
* None

*Current Behaviour:*
* `POST {base}/…/measurements/v1` (snake_case request, `primeKey: humanId`); on `validationErrors||message` → throw. No ACL (new resource).

*Target:*
* `@DgsMutation addMeasurement(sparkMeasurement): Measurement` → typed `MeasurementValidationException`; prime read cache.

*Acceptance Criteria:*
1. POST creates + returns mapped `Measurement`
2. `validationErrors`/`message` → exception
3. Cache primed with `humanId`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-D-02,(Measurement) updateMeasurementAccess mutation [MST-BE-D-02],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-01,,To Do,"*Implementation Order:* 13 of 30 (Measurement backend, step 2)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher

*Blocks:*
* None

*Current Behaviour:*
* `PUT …/{id}/permission` body `{systemTeamIds}` **or** `{systemTeamDto}` (whichever provided). **ACL note (context):** token for `id`; ignored in DGS.

*Target:*
* `@DgsMutation updateMeasurementAccess(measurementSetId, systemTeamIds, systemTeamDto): Measurement`. **PO decision:** adopt tagged `MeasurementAccessInput` (keep wire format).

*Acceptance Criteria:*
1. Sends `{systemTeamIds}` when provided, else `{systemTeamDto}`
2. Returns updated measurement
3. Input-shape decision recorded

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-D-03,(Measurement) lockMeasurementSet mutation [MST-BE-D-03],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-01,,To Do,"*Implementation Order:* 14 of 30 (Measurement backend, step 2)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher

*Blocks:*
* MST-FE-004

*Current Behaviour:*
* `PUT …/{id}/lock`. **ACL note (context):** token for `id`; ignored in DGS.

*Target:*
* `@DgsMutation lockMeasurementSet(measurementSetId): Measurement`.

*Acceptance Criteria:*
1. PUT `/lock` returns locked set
2. 404 → null

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-D-04,(Measurement) unlockMeasurementSet mutation [MST-BE-D-04],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-01,,To Do,"*Implementation Order:* 15 of 30 (Measurement backend, step 2)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher

*Blocks:*
* MST-FE-004

*Current Behaviour:*
* `PUT …/{id}/unlock`. ACL note as D-03.

*Target:*
* `@DgsMutation unlockMeasurementSet(measurementSetId): Measurement`.

*Acceptance Criteria:*
1. PUT `/unlock` returns unlocked set
2. 404 → null

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-D-05,(Measurement) updateMeasurementComponentStatus mutation [MST-BE-D-05],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-01,,To Do,"*Implementation Order:* 16 of 30 (Measurement backend, step 2)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher

*Blocks:*
* None

*Current Behaviour:*
* `PUT …/component_status_update` body `{productId, ids, status}`. **No ACL token** — confirm backend enforces (like BOM D-05).

*Target:*
* `@DgsMutation updateMeasurementComponentStatus(productId, ids, status): MeasurementPaged`; wrap result `{content}`.

*Acceptance Criteria:*
1. PUT sends `{productId, ids, status}` snake_case
2. Returns `MeasurementPaged{content}`
3. Auth decision recorded

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-D-06,(Measurement) putSampleMeasurementSet mutation [MST-BE-D-06],,Federate BreakDown Product,D,M,dgs-migration,measurement,mutation,,B-01,,To Do,"*Implementation Order:* 17 of 30 (Measurement backend, step 2)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher

*Blocks:*
* MST-FE-004

*Current Behaviour:*
* `PUT …/sample` (`primeKey: sampleId`); token for `[measurementSetId, sampleId]`; on `validationErrors||message` → throw.

*Target:*
* `@DgsMutation putSampleMeasurementSet(sampleMeasurementSet): SampleMeasurementSet` → typed exception; prime by `sampleId`.

*Acceptance Criteria:*
1. PUT upserts the sample set
2. `validationErrors`/`message` → exception
3. Cache primed by `sampleId`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-D-07,(Measurement) deleteSampleMeasurementSet mutation [MST-BE-D-07],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-01,,To Do,"*Implementation Order:* 18 of 30 (Measurement backend, step 2)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher

*Blocks:*
* MST-FE-004

*Current Behaviour:*
* `DELETE …/sample/{sampleId}`. **ACL note (context):** token for `sampleId`; ignored in DGS.

*Target:*
* `@DgsMutation deleteSampleMeasurementSet(sampleId): SampleMeasurementSet`.

*Acceptance Criteria:*
1. DELETE removes the sample set; returns the deleted/empty result
2. 404 → null

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-D-08,(Measurement) addMeasurementTemplate + updateMeasurementTemplate + deleteMeasurementTemplate mutations [MST-BE-D-08],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-06,,To Do,"*Implementation Order:* 23 of 30 (Measurement backend, step 3)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-06 — getMeasurementTemplates + getMeasurementTemplatesByIds data fetchers

*Blocks:*
* None

*Current Behaviour:*
* `addMeasurementTemplate` — (ACL context) token `[SPARK_POM_CREATE_MODIFY_TARGET_LIBRARY]` → `POST {base}/…/measurement/templates/v1` (snake_case request); on `validationErrors||message` → throw. `updateMeasurementTemplate` — same token → `PUT {base}/…/measurement/templates/v1/{templateId}`; same error handling. `deleteMeasurementTemplate(ids)` → `DELETE {endpoint}/purgeTestMeasurementTemplateData?ids=`. **No ACL token on delete** — confirm backend enforces (like measurement's own D-05).

*Target:*
* `@DgsMutation addMeasurementTemplate/updateMeasurementTemplate(measurementTemplate): MeasurementTemplate`; `@DgsMutation deleteMeasurementTemplate(ids): Boolean` → typed `MeasurementTemplateValidationException` on add/update. - **Files:** `dataFetcher/MeasurementTemplateMutationDataFetcher.kt`.

*Acceptance Criteria:*
1. `add`/`update` POST/PUT create or replace the template; `validationErrors`/`message` → exception
2. `delete` removes the templates for the given ids
3. Delete auth decision recorded (no JWT today)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-D-09,(Measurement) addSizeTemplate + updateSizeTemplate mutations [MST-BE-D-09],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-07,,To Do,"*Implementation Order:* 24 of 30 (Measurement backend, step 3)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-07 — getSizeTemplates + getSizeCategories + getMaterialTypes data fetchers

*Blocks:*
* None

*Current Behaviour:*
* (ACL context) token `[SPARK_POM_CREATE_MODIFY_TARGET_LIBRARY]` → `POST {base}/…/size_templates/v1` (add) / `PUT {base}/…/size_templates/v1/{id}` (update), both snake_case request/camelCase response; on `validationErrors||message` → throw.

*Target:*
* `@DgsMutation addSizeTemplate/updateSizeTemplate(sizeTemplate): SizeTemplate` → typed `SizeTemplateValidationException`. - **Files:** `dataFetcher/SizeTemplateMutationDataFetcher.kt`.

*Acceptance Criteria:*
1. `add`/`update` POST/PUT create or replace the size template
2. `validationErrors`/`message` → exception

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-D-10,(Measurement) addTightFit + updateTightFit mutations [MST-BE-D-10],,Federate BreakDown Product,D,XS,dgs-migration,measurement,mutation,,B-08,,To Do,"*Implementation Order:* 25 of 30 (Measurement backend, step 3)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-08 — getTightFits + getTightFitByIdAndVersion data fetchers

*Blocks:*
* None

*Current Behaviour:*
* (ACL context) token `[SPARK_POM_CREATE_MODIFY_TARGET_LIBRARY]` → `POST {base}/…/tightfit/v1` (add) / `PUT {base}/…/tightfit/v1/{tightFitId}` (update), both snake_case request/camelCase response; on `validationErrors||message` → throw.

*Target:*
* `@DgsMutation addTightFit/updateTightFit(tightFit): TightFit` → typed `TightFitValidationException`. - **Files:** `dataFetcher/TightFitMutationDataFetcher.kt`.

*Acceptance Criteria:*
1. `add`/`update` POST/PUT create or replace the tight fit
2. `validationErrors`/`message` → exception

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,MST-BE-E-01,(Measurement) updateMeasurement — 2-step orchestrated write [MST-BE-E-01],,Federate BreakDown Product,E,L,dgs-migration,measurement,complex,,"SPIKE-01, B-01, product (`PRODUCT-BE-E-00`, the shared `WriteSaga` module)",,To Do,"*Implementation Order:* 19 of 30 (Measurement backend, step 2)
*Domain:* Measurement — *Team:* Backend — *Owner:* BE-2
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* MST-BE-B-01 — getMeasurementByIds data fetcher

*Blocks:*
* None

*Requires spike:* SPIKE-01 (Non-Atomic Write Saga) — see program spike

*Current Behaviour:*
* 1. `workspaceAssociations = sparkMeasurement.updateWorkspaceAssociations || {}`. (ACL context) token for `[humanId]`. 2. **If** add/remove workspaces → `workspaceAssociationHelper(MEASUREMENT, humanId, add, remove)`; on its `validationErrors||message` → throw. **(commits first)** 3. `measurement.updateMeasurement(sparkMeasurement)` → `PUT …/measurements/v1/{humanId}` (`omitParamsInBody`). 4. On `validationErrors||message` → throw. Return measurement. - **Risk 🟡:** 2 sequential writes, no rollback — workspace change persists if body PUT fails. - **EXT Service Calls:** **EXT** → key: `workspaceV2` · 🟡 (association).

*Target:*
* `MeasurementUpdateOrchestrator`: workspace assoc → body PUT. **PO decision E-01:** failure strategy (saga / compensation log / best-effort). Typed exception replaces shape-sniff; prime cache on success. - **Files:** `service/MeasurementUpdateOrchestrator.kt`, `MeasurementMutationDataFetcher.kt`.

*Acceptance Criteria:*
1. Parity for 3 fixtures: body-only; body+workspace-add; body+workspace-remove
2. Workspace step runs before body PUT
3. Body PUT omits `humanId`
4. Chosen failure strategy implemented
5. `validationErrors`/`message` → exception

*Test Cases:*
* [ ] Unit: order workspace→body
* [ ] Unit: no-workspace skip
* [ ] Unit: body-failure path
* [ ] Parity: 3 fixtures

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
